course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Accounting: From Beginner to Advanced!,133428,4.53,26276,5967,7 hours,English,Paid,"Stefan Ignatovski, Ph.D.",2794616,1,96,2013-12-16,2022-04-07,3499.0,449.0,All Levels,Finance & Accounting,Accounting,Yes,Learn accounting like never before. Learn easy and fast. Easy to understand Accounting. #1 accounting course online.,https://www.udemy.com/course/accounting101/,https://img-c.udemycdn.com/course/750x422/133428_e67a_18.jpg
Start Trading Stocks Using Technical Analysis!,746432,4.51,25059,5879,4 hours,English,Paid,Corey Halliday,18977812,1,45,2016-02-03,2017-03-08,3499.0,449.0,All Levels,Finance & Accounting,Stock Trading,No,"Learn the secrets of professional trading from a former stock broker, and make profits investing today!",https://www.udemy.com/course/professional-stock-trader/,https://img-c.udemycdn.com/course/750x422/746432_cae3_3.jpg
"Complete Investing Course (Stocks, ETFs, Index/Mutual Funds)",3582872,4.62,29389,5397,11.5 hours,English,Paid,Mohsen Hassan and bloom team,"33900490, 78215910",2,82,2020-12-15,2022-07-21,3499.0,449.0,All Levels,Finance & Accounting,Investing,No,"Passive and Active Investing in Stocks, Bonds and Gold. Grow your Wealth by Investing in a well Diversified Portfolio.",https://www.udemy.com/course/complete-investing-course-stocks-etfs-index-mutual-funds/,https://img-c.udemycdn.com/course/750x422/3582872_a6e8.jpg
Day Trading and Swing Trading Strategies For Stocks,2076630,4.54,38233,5260,3.5 hours,English,Paid,Mohsen Hassan and bloom team,"33900490, 78215910",2,30,2018-12-19,2022-04-11,3499.0,449.0,All Levels,Finance & Accounting,Day Trading,Yes,Learn Financial Trading Strategies from A Professional Trader. Includes Day Trading Strategy & Swing Trading Strategy.,https://www.udemy.com/course/day-trading-swing-trading-strategies-stocks/,https://img-c.udemycdn.com/course/750x422/2076630_40a4_8.jpg
Stock Trading & Investing for Beginners 4-in-1 Course Bundle,696616,4.82,31688,4919,9.5 hours,English,Paid,Indian Insight | Top 10 PAC Trading Championship,13503278,1,123,2016-03-31,2022-10-28,3499.0,449.0,Intermediate Level,Finance & Accounting,Stock Trading,No,Jumpstart your Stock Trading & Investing journey as Beginners in Stock Market. Learn both financial & technical analysis,https://www.udemy.com/course/complete-stock-market-starter-toolkit-for-beginners/,https://img-c.udemycdn.com/course/750x422/696616_c1a6_5.jpg
The economic model of emerging countries - Michael Spence,398980,4.5,9413,4688,1.5 hours,English,Paid,EDOOTV - The knowledge dispenser,7555784,1,20,2015-01-20,2015-05-25,999.0,999.0,Beginner Level,Teaching & Academics,Economics,No,Understanding Economics. Learn how the world works and why it is the way it it.,https://www.udemy.com/course/the-economic-model-of-emerging-countries-michael-spence/,https://img-c.udemycdn.com/course/750x422/398980_ffe8.jpg
Financial Modeling: Build a Complete DCF Valuation Model,358062,4.5,28013,4678,5.5 hours,English,Paid,365 Careers,8280056,1,89,2014-12-03,2022-04-05,3299.0,449.0,All Levels,Finance & Accounting,Financial Modeling,Yes,The Ultimate Guide to Company Valuation For Aspiring Investment Bankers and Corporate Finance Practitioners,https://www.udemy.com/course/learn-how-to-value-a-company-and-build-a-dcf-model/,https://img-c.udemycdn.com/course/750x422/358062_8e83_7.jpg
Options Trading MasterClass: Options With Technical Analysis,1568560,4.2,39661,4674,8 hours,English,Paid,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser ) and Jyoti Bansal Analysis","33118476, 96646322",2,131,2018-02-24,2022-06-19,5200.0,649.0,All Levels,Finance & Accounting,Binary Options,No,Learn Options Strategies Options Basics & Greeks (3-Course Bundle) For Stock Trading & Day Trading By Technical Analysis,https://www.udemy.com/course/option-trading-option-strategies-with-technical-analysis/,https://img-c.udemycdn.com/course/750x422/1568560_b2ed_13.jpg
The Complete Finance Manager Course 2022,1461614,4.53,30055,4624,13 hours,English,Paid,365 Careers,8280056,1,244,2017-12-22,2021-07-31,3499.0,449.0,All Levels,Finance & Accounting,Financial Management,Yes,"Financial Management, ERP systems, Accounting, Capital budgeting, Presentation design, Management, and Negotiation",https://www.udemy.com/course/the-complete-finance-manager-course/,https://img-c.udemycdn.com/course/750x422/1461614_93be_6.jpg
Bookkeeping Basics #1:  Understand the Fundamentals,713258,4.61,19958,4582,4.5 hours,English,Paid,Ron Trucks,19034182,1,51,2016-11-06,2022-07-28,3199.0,449.0,Beginner Level,Finance & Accounting,Bookkeeping,No,"Learn bookkeeping terms and concepts to make owners, employees & students more confident and successful!",https://www.udemy.com/course/bookkeeping-basics/,https://img-c.udemycdn.com/course/750x422/713258_2f76_5.jpg
Acorns' Guide to Personal Finance,1466336,4.49,28568,4462,1 hour,English,Paid,Jennifer Barrett and Jennifer Barrett,"40805114, 37284288",2,32,2018-01-14,2018-01-26,2899.0,449.0,Beginner Level,Finance & Accounting,Personal Finance,No,"5 Steps to Building Wealth: Budget Better, Pay Off Debt Faster, Save and Earn More Money and Invest Wisely",https://www.udemy.com/course/acorns-guide-to-personal-finance/,https://img-c.udemycdn.com/course/750x422/1466336_9108_4.jpg
