course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
"CBT for Depression, Anxiety, Phobias and Panic Attacks",870998,4.27,23934,3730,2 hours,English,Paid,Libby Seery Founder of Renaissance Life Therapies,7479160,1,40,2016-06-13,2017-09-09,3499.0,449.0,All Levels,Health & Fitness,Anxiety Management,Yes,"Cognitive Behavioural Therapy for Depression, Anxiety, Phobias and Panic Attacks",https://www.udemy.com/course/cbt-for-depression-anxiety-phobias-and-panic-attacks/,https://img-c.udemycdn.com/course/750x422/870998_9f50_6.jpg
Acupressure Massage For Pain Relief Certificate Course(5CEU),999988,4.73,18972,3696,5 hours,English,Paid,Mark Perren-Jones,7240640,1,88,2017-01-23,2022-08-10,3499.0,449.0,All Levels,Health & Fitness,Acupressure,Yes,Use Mark's powerful acupressure massage system for pain relief. The easy step by step method that gives great results!,https://www.udemy.com/course/the-acupressure-masterclass-for-maximal-pain-relief/,https://img-c.udemycdn.com/course/750x422/999988_c8e6_3.jpg
Accredited Aromatherapy Diploma 1 - Aromatherapy for All,1540516,4.54,15000,3609,4 hours,English,Paid,The Academy of Ancient Magik,18651996,1,67,2018-03-07,2022-09-14,3499.0,449.0,All Levels,Health & Fitness,Aromatherapy,No,"Aromatherapy - Learn everything you need to know to understand the basics of Aromatherapy,Oils,herbals,massage,EO's",https://www.udemy.com/course/certified-aromatherapy-diploma-course-level-1/,https://img-c.udemycdn.com/course/750x422/1540516_7603.jpg
Internationally Accredited Diploma Certificate in Fitness,1504632,4.37,23395,3291,8.5 hours,English,Paid,Akash Sehrawat and Fabulous Body and Teaching Assistant,"22973584, 82467986, 82470196",3,150,2018-01-17,2022-08-28,3499.0,449.0,All Levels,Health & Fitness,Fitness,No,"Learn how to Create Gym & Bodybuilding Workouts that help boost testosterone, muscle building and/or lose weight",https://www.udemy.com/course/internationally-accredited-diploma-certificate-in-fitness/,https://img-c.udemycdn.com/course/750x422/1504632_ebe4_3.jpg
Manual Lymphatic Drainage Massage Certificate Course (6CEU),3401084,4.67,12854,3213,6 hours,English,Paid,Mark Perren-Jones,7240640,1,45,2020-08-23,2022-08-10,3499.0,449.0,Beginner Level,Health & Fitness,Massage,Yes,Manual lymphatic drainage massage will change your massage practice. Learn how to do this powerful massage technique,https://www.udemy.com/course/manual-lymphatic-drainage-massage/,https://img-c.udemycdn.com/course/750x422/3401084_f599.jpg
Pilates Teacher Training & CPD Certification,1276928,4.75,13724,3194,12 hours,English,Paid,Josie McKenlay,16320038,1,66,2017-09-05,2022-10-31,3499.0,449.0,All Levels,Health & Fitness,Pilates,Yes,Become a Classical Mat Pilates instructor with this  accredited training course,https://www.udemy.com/course/pilates-teacher-training-course/,https://img-c.udemycdn.com/course/750x422/1276928_d5b5_12.jpg
Health Coaching Certification Holistic Wellness Health Coach,394452,4.59,13617,2894,22.5 hours,English,Paid,Holistic Coach Academy and Louise Anne Maurice |Coaching Instructor,"10248944, 13541634",2,308,2015-02-18,2022-11-02,3499.0,449.0,All Levels,Health & Fitness,Health Coach Training,No,Health Coaching Practitioner Course Graduates Prepared Health Coaching Specialists in Holistic Wellness Health Coaching,https://www.udemy.com/course/holistic-health-and-wellness-coaching-certificate/,https://img-c.udemycdn.com/course/750x422/394452_13d8_22.jpg
Health Masterclass: How To Transform Your Health & Life,1572276,4.44,9675,2824,1 hour,English,Paid,Brandon Hakim and Insider School,"9304596, 129334448",2,18,2018-03-14,2019-06-09,3499.0,449.0,All Levels,Health & Fitness,Health,No,Master The 3 Surprising Steps That Can Finally Transform Your Health In The Next 30 Days,https://www.udemy.com/course/health-masterclass-how-to-transform-your-health-life/,https://img-c.udemycdn.com/course/750x422/1572276_dfee_6.jpg
Dialectical Behaviour Therapy (DBT) - ACCREDITED CERTIFICATE,1241868,4.41,10788,2643,3 hours,English,Paid,"Elmira Strange, MPhil, Dip",17111598,1,26,2017-06-05,2021-07-01,3499.0,449.0,Beginner Level,Health & Fitness,Dialectical Behavior Therapy (DBT),Yes,"Counselling and psychology approaches, theoretical knowledge and practice for counsellors to be, work from home / online",https://www.udemy.com/course/dbt-certificate/,https://img-c.udemycdn.com/course/750x422/1241868_4f05_3.jpg
Luxury Spa Facial Certificate Course- A Step by Step Guide,769800,4.65,7842,2558,1.5 hours,English,Paid,Mark Perren-Jones,7240640,1,18,2016-10-27,2022-08-10,3299.0,449.0,All Levels,Health & Fitness,Facial Massage,No,Learn Just How Quick and Easy It Is to Start Doing Exactly the Same Facials Used in Our Award Winning Isla Verde Spa,https://www.udemy.com/course/award-winning-isla-verde-spa-luxury-spa-facial-course/,https://img-c.udemycdn.com/course/750x422/769800_2688_2.jpg
Sounds True Presents: The Yoga of Awakening,787672,4.85,9053,2447,14 hours,English,Paid,Sounds True and Seane Corn,"5396724, 20962780",2,30,2016-03-18,2016-07-19,7900.0,7900.0,All Levels,Health & Fitness,Yoga,No,An In-Depth Training in Energetic and Emotional Healing with Seane Corn,https://www.udemy.com/course/seane-corn/,https://img-c.udemycdn.com/course/750x422/787672_9095_2.jpg
Yoni/Vaginal Steam Training Certification E Course,2897796,4.46,5529,2434,1 hour,English,Paid,Misty Cassady,64865702,1,6,2020-04-03,2021-04-28,3399.0,449.0,Beginner Level,Health & Fitness,Health,Yes,Yoni/Vaginal Steam Training Certification E Course,https://www.udemy.com/course/yoni-vaginalsteam-training-certification/,https://img-c.udemycdn.com/course/750x422/2897796_a4f0.jpg
Learn Military Close Combat Training | Captain Chris Pizzo,208726,4.62,29870,2404,2 hours,English,Paid,Chris Pizzo,5075576,1,12,2014-05-06,2020-07-10,3399.0,449.0,All Levels,Health & Fitness,Close Combat,Yes,"Military Hand-To-Hand Self Defense System Lets You Humiliate Younger, Tougher, BIGGER and More Experienced Attackers.",https://www.udemy.com/course/learn-close-combat-training-military-hand-to-hand-combat/,https://img-c.udemycdn.com/course/750x422/208726_966c_4.jpg
Restoring Deep Sleep to Enhance your Health,1094250,3.9,6350,2392,1.5 hours,English,Paid,Dr. John Bergman D.C.,29211524,1,15,2017-02-03,2017-01-30,3399.0,449.0,Beginner Level,Health & Fitness,Sleep,No,Become a Master of Sleep,https://www.udemy.com/course/restoring-deep-sleep-to-enhance-your-health/,https://img-c.udemycdn.com/course/750x422/1094250_8c21.jpg
EFT / TFT Master Practitioner Certification (ACCREDITED),1565556,4.63,16623,2253,8 hours,English,Paid,Graham Nicholls and The Priority Academy Ltd,"34229724, 66674624",2,53,2018-03-14,2022-11-04,3499.0,449.0,Expert Level,Health & Fitness,EFT (Emotional Freedom Techniques),Yes,"The next level of EFT & TFT is this ""EFT / TFT Tapping Master Practitioner Certification"" it's time for the Expert level",https://www.udemy.com/course/eft-tft-tapping-master-practitioner-certification-expert/,https://img-c.udemycdn.com/course/750x422/1565556_1cfa_2.jpg
"Extensive QiGong movement, breathing and meditation course.",2139862,4.83,15941,2246,11.5 hours,English,Paid,Michaël Bijker,52872604,1,66,2019-02-06,2022-05-31,3499.0,449.0,All Levels,Health & Fitness,Qi Gong,Yes,The most complete QiGong video course online. QiGong Movement - Breathwork - Meditation and Healing techniques,https://www.udemy.com/course/qigong-course/,https://img-c.udemycdn.com/course/750x422/2139862_ef29_5.jpg
Gua Sha- Tool Assisted Massage Technique Certificate Course,1449352,4.85,8608,2155,3 hours,English,Paid,Mark Perren-Jones,7240640,1,47,2017-12-22,2022-08-10,3499.0,449.0,All Levels,Health & Fitness,Massage,No,"Gua Sha Massage-Learn how to treat your own pain, your family or your massage clients with this amazing technique !",https://www.udemy.com/course/gua-sha-an-ancient-tool-assisted-massage-technique-for-pain/,https://img-c.udemycdn.com/course/750x422/1449352_b790_2.jpg
Herbalism :: Identify & Harvest Medicinal Plants Certificate,1197242,4.69,15309,2093,2.5 hours,English,Paid,Elizabeth Heck,13395630,1,28,2017-05-01,2021-02-21,3499.0,449.0,All Levels,Health & Fitness,Herbalism,No,"Identify, harvest and use easy to find herbs from the wild that are commonly used in herbal, holistic, natural medicine.",https://www.udemy.com/course/herbalism-medicinal-plants/,https://img-c.udemycdn.com/course/750x422/1197242_3d47_2.jpg
"Office Health A-Z™- Posture, Ergonomics, Vision, Food & More",1436054,4.51,6294,2080,4.5 hours,English,Paid,Kirill Eremenko and Hadelin de Ponteves and Ligency I Team and Jan Kalus and Ligency Team,"2364054, 22113450, 27129696, 24809270, 150405524",5,62,2017-11-20,2020-03-26,3499.0,449.0,All Levels,Health & Fitness,Health,No,"How to Keep Your Health in the Modern Day Workplace - Learn What You Are Doing Wrong, How to Correct it & Much more...",https://www.udemy.com/course/health-for-analysts-a-z/,https://img-c.udemycdn.com/course/750x422/1436054_ab0e_3.jpg
Ketogenic Diet: Keto Nutrition Health Coach Certification,1912306,4.59,7707,2055,9 hours,English,Paid,Sanda Kruger and Joeel & Natalie Rivera and Transformation Services,"31052202, 988786, 62486662",3,89,2018-10-24,2022-11-03,3499.0,449.0,All Levels,Health & Fitness,Ketogenic Diet,Yes,"Keto Nutrition Certified Health Coach Specialized in the Ketogenic Diet, Ketosis (Keto) and Intermittent Fasting",https://www.udemy.com/course/ketogenic-diet-ketosis-nutrition-health-coach-certification/,https://img-c.udemycdn.com/course/750x422/1912306_df73_3.jpg
REBT Mindset Life Coach Certification  (Accredited),1670314,4.72,10852,2022,6 hours,English,Paid,Joeel & Natalie Rivera and Transformation Services,"988786, 62486662",2,69,2018-05-14,2022-11-03,3499.0,449.0,All Levels,Health & Fitness,REBT,Yes,"Coach clients to empower their thoughts, emotions, behaviors & dreams as an REBT Rational Emotive Behavioral Life Coach",https://www.udemy.com/course/rebt-mindset-life-coach-certification/,https://img-c.udemycdn.com/course/750x422/1670314_0679_6.jpg
Internationally Accredited Diploma in Diet Planning,1198580,4.42,14759,2017,4.5 hours,English,Paid,Akash Sehrawat and Fabulous Body and Teaching Assistant,"22973584, 82467986, 82470196",3,84,2017-09-13,2020-08-04,3499.0,449.0,All Levels,Health & Fitness,Dieting,No,"Learn how to Create Your Clients(or your)perfect diet and nutrition plan based on their goals, preferences and lifestyle",https://www.udemy.com/course/diet-plan-mastery/,https://img-c.udemycdn.com/course/750x422/1198580_83b2_4.jpg
Professional Cupping Therapy Massage Certificate Course,2134346,4.74,6561,2012,3.5 hours,English,Paid,Mark Perren-Jones,7240640,1,70,2019-05-13,2022-08-10,3499.0,449.0,All Levels,Health & Fitness,Cupping Therapy,Yes,"Learn Cupping Therapy Massage Today to Treat Your Own Pains, Your Friends, Family Or Massage Clients Effortlessly!",https://www.udemy.com/course/clinical-cupping-therapy-massage-for-pain-and-no-red-marks/,https://img-c.udemycdn.com/course/750x422/2134346_e554_3.jpg
Internationally Accredited Diploma in Sports Nutrition,2387780,4.34,9275,2006,3.5 hours,English,Paid,Akash Sehrawat and Fabulous Body and Teaching Assistant,"22973584, 82467986, 82470196",3,64,2019-07-18,2022-05-04,3499.0,449.0,All Levels,Health & Fitness,Sports Nutrition,Yes,Learn About The Fundamentals Of Sport Nutrition Science And How To Fuel Your Athlete Client,https://www.udemy.com/course/internationally-accredited-diploma-in-sports-nutrition/,https://img-c.udemycdn.com/course/750x422/2387780_1c60_2.jpg
Vegan Nutrition Health Coach Certification,2007524,4.4,6899,1998,7 hours,English,Paid,Sanda Kruger and Stephanie Harter,"31052202, 57667350",2,79,2019-01-02,2021-11-05,3499.0,449.0,All Levels,Health & Fitness,Health Coach Training,No,"Become a Vegan Nutrition Certified Health Coach, Learn Vegan Cooking, Embrace a Holistic Approach to Food",https://www.udemy.com/course/vegan-cooking-and-nutrition-health-coach-certification/,https://img-c.udemycdn.com/course/750x422/2007524_41a5_8.jpg
Clinical Aromatherapy For Health Certificate Course (4 CEU),2052667,4.72,7366,1885,4 hours,English,Paid,Mark Perren-Jones,7240640,1,103,2018-12-21,2022-08-31,3499.0,449.0,All Levels,Health & Fitness,Aromatherapy,No,"How to use aromatherapy with aromatherapy essential oils to become healthier, happier and feel more energetic naturally",https://www.udemy.com/course/aromatherapy-how-to-use-essential-oils-therapeutically/,https://img-c.udemycdn.com/course/750x422/2052667_d137_3.jpg
Emergency Life Support | First Aid Training,754576,4.65,7751,1833,2.5 hours,English,Paid,Emily Mottershead,18279718,1,40,2016-02-08,2022-10-01,999.0,449.0,Beginner Level,Health & Fitness,First Aid,No,Learn important life saving first aid. Treatment of major illness and injuries,https://www.udemy.com/course/emergency-life-support/,https://img-c.udemycdn.com/course/750x422/754576_f0a9_6.jpg
Practical Mindfulness - Mindfulness and mindful meditation,613214,4.47,6898,1787,3 hours,English,Paid,Greg de Vries,12525098,1,32,2015-11-09,2022-10-13,1699.0,449.0,All Levels,Health & Fitness,Mindfulness,No,Master the art of mindfulness and mindful meditation,https://www.udemy.com/course/practical-mindfulness/,https://img-c.udemycdn.com/course/750x422/613214_9f2d_2.jpg
Medical Terminology,2137986,4.65,8494,1778,12.5 hours,English,Paid,Paul Stewart,41610056,1,35,2019-01-10,2019-01-08,2299.0,449.0,Beginner Level,Health & Fitness,Medical Terminology,Yes,"Introduction to the meaning of various roots, terms and combining forms that are components of medical words",https://www.udemy.com/course/medical-terminology/,https://img-c.udemycdn.com/course/750x422/2137986_4aa7.jpg
Weight Loss And Nutrition: Lose Fat & Get Your Dream Body,1399440,4.6,11960,1778,2.5 hours,English,Paid,Felix Harder,26801218,1,52,2017-10-25,2022-09-02,3399.0,449.0,All Levels,Health & Fitness,Weight Loss,Yes,"Learn The Truth About Dieting For Weight Loss, Healthy Eating, Meal Planning, Fat Loss, Weight Loss Motivation",https://www.udemy.com/course/weight-loss-masterclass-lose-fat-get-your-dream-body-now/,https://img-c.udemycdn.com/course/750x422/1399440_135f_5.jpg
Herbalism :: Professional Herbalist Certificate,2915726,4.62,8940,1766,4.5 hours,English,Paid,Elizabeth Heck,13395630,1,52,2020-04-01,2022-09-02,3499.0,449.0,All Levels,Health & Fitness,Herbalism,No,Discover herbal medicine careers & why now is a great time to work in a herbalism or holistic medicine profession.,https://www.udemy.com/course/herbalism-professional-herbalist-course-certificate/,https://img-c.udemycdn.com/course/750x422/2915726_e6da_8.jpg
Hawaiian Lomi Lomi Massage Certificate Course (5CEU),1351488,4.82,7742,1741,6 hours,English,Paid,Mark Perren-Jones,7240640,1,64,2017-09-23,2022-08-10,3499.0,449.0,All Levels,Health & Fitness,Massage,No,People will LOVE your Lomi Lomi massages. Learn this World famous massage style and give people incredible massages,https://www.udemy.com/course/isla-verde-spa-lomi-lomi-hawaiian-massage-course/,https://img-c.udemycdn.com/course/750x422/1351488_f090_3.jpg
Thai Foot Reflexology Massage Certificate Course,1409860,4.72,9208,1731,4.5 hours,English,Paid,Mark Perren-Jones,7240640,1,43,2017-11-21,2022-08-10,3499.0,449.0,All Levels,Health & Fitness,Reflexology,No,Learn Basic to Advanced Thai foot reflexology massage today and people will LOVE your reflexology treatments.,https://www.udemy.com/course/thai-foot-reflexology-massage-course/,https://img-c.udemycdn.com/course/750x422/1409860_3f42_2.jpg
"Breath is Life: Pranayama, meditation course - Yoga Alliance",1849848,4.78,14679,1723,16.5 hours,English,Paid,Michaël Bijker,52872604,1,78,2018-08-17,2022-05-31,3499.0,449.0,All Levels,Health & Fitness,Pranayama,No,Pranayama / Meditation / Bandhas course that will change your life. (With 16 hours of Yoga Alliance Continuing Points),https://www.udemy.com/course/pranayama/,https://img-c.udemycdn.com/course/750x422/1849848_9fb6_8.jpg
Professional Cupping Therapy & Massage,796290,4.55,4258,1722,1.5 hours,English,Paid,Lev Pigovat,21311120,1,20,2018-01-06,2018-01-05,3699.0,449.0,Intermediate Level,Health & Fitness,Cupping Therapy,No,Professional and comprehensive course of cupping techniques and applications,https://www.udemy.com/course/cupping-therapy/,https://img-c.udemycdn.com/course/750x422/796290_f870_5.jpg
Neuroplasticity Masterclass: Unleash The Power Of Your Brain,1702738,4.87,12034,1684,7 hours,English,Paid,Silviu Marisk - Effective Learning Lab,5274990,1,80,2018-06-26,2022-08-17,3499.0,449.0,All Levels,Health & Fitness,Neuroplasticity,Yes,Master Your Brain Like Never Before: Step-by-step system with activities to build new neurons & wire in more brain power,https://www.udemy.com/course/modern-neuroplasticity-how-to-rewire-your-brain-for-success/,https://img-c.udemycdn.com/course/750x422/1702738_9436_3.jpg
Fully Accredited Certificate in Natural Medicine & Herbalism,3084174,4.47,7048,1676,1 hour,English,Paid,Dr Paul Greham,79278862,1,31,2020-05-13,2021-12-11,3499.0,449.0,Beginner Level,Health & Fitness,Natural Medicine,Yes,An Introduction to Natural Medicine and Herbalism | Learn how to use these skills for yourself and others,https://www.udemy.com/course/fully-accredited-certificate-in-natural-medicine/,https://img-c.udemycdn.com/course/750x422/3084174_13d5.jpg
OSHA Safety Pro: Personal Protective Equipment,833568,4.51,7422,1657,1 hour,English,Paid,James Neil,19352882,1,9,2016-05-06,2016-07-10,799.0,449.0,All Levels,Health & Fitness,OSHA,No,Impress management or get that job with you your ability to display life and dollar saving work place safety practices.,https://www.udemy.com/course/osha-safety-pro-personal-protective-equipment/,https://img-c.udemycdn.com/course/750x422/833568_eda4_2.jpg
Mental Health and Neuroplasticity: Change your Brain,1082488,4.55,7249,1648,3.5 hours,English,Paid,Emma McAdam,28995582,1,32,2018-03-23,2021-06-01,7900.0,7900.0,All Levels,Health & Fitness,Mental Health,No,10 Alternatives to Medication to Improve Mental Health - Research backed treatments for Depression and  Anxiety,https://www.udemy.com/course/change-your-brain/,https://img-c.udemycdn.com/course/750x422/1082488_d3dc_4.jpg
Meal Planning Masterclass: Create Your Own Meal Plan,874762,4.43,13786,1618,5.5 hours,English,Paid,Brad Newton,18725006,1,52,2016-06-21,2022-03-08,799.0,449.0,All Levels,Health & Fitness,Nutrition,Yes,"Save hundreds by learning how to create your own meal plan to lose fat and build muscle, while eating the food you love.",https://www.udemy.com/course/meal-planning-mastery/,https://img-c.udemycdn.com/course/750x422/874762_4686_10.jpg
15 Minutes x 15 Days Total Yoga Challenge,273758,4.63,15399,1610,4 hours,English,Paid,Abi Carver,353874,1,16,2014-08-30,2022-08-26,1499.0,449.0,All Levels,Health & Fitness,Yoga,No,"Improve your flexibility, build core strength, alleviate aches and pains and reduce your stress in 15 minutes a day!",https://www.udemy.com/course/total-yoga-15-mins-x-15-days/,https://img-c.udemycdn.com/course/750x422/273758_395c_4.jpg
Thai Massage Certificate Course (4 CEU),293310,4.78,8819,1600,5 hours,English,Paid,Mark Perren-Jones,7240640,1,55,2016-02-08,2022-08-10,3499.0,449.0,All Levels,Health & Fitness,Thai Massage,Yes,Learn Thai massage today and be able to give people an incredible Thai massage experience like no other (4 CEU's),https://www.udemy.com/course/thai-massage-masterclass/,https://img-c.udemycdn.com/course/750x422/293310_8908_5.jpg
HIPAA Compliance Complete Course,1203152,4.47,2894,1589,42 mins,English,Paid,At My Desk Training AM,10940186,1,10,2017-05-16,2017-05-11,799.0,449.0,Beginner Level,Health & Fitness,HIPAA,Yes,Protecting Patients and Practices,https://www.udemy.com/course/hipaa-compliance-complete/,https://img-c.udemycdn.com/course/750x422/1203152_a705_2.jpg
Acceptance and Commitment Therapy (ACT) -  ACCREDITED CERT,2707652,4.67,6552,1502,6.5 hours,English,Paid,"Elmira Strange, MPhil, Dip",17111598,1,35,2019-12-31,2021-08-02,3499.0,449.0,Beginner Level,Health & Fitness,Acceptance and Commitment Therapy (ACT),Yes,"Psychology & Counselling Approaches, Emotions and Behaviour Strategies, Mindfulness, Psychotherapy, Positive Thinking",https://www.udemy.com/course/act-therapy/,https://img-c.udemycdn.com/course/750x422/2707652_a36e_6.jpg
