course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
One Day Marketing for Digital Age,1333480,4.85,31797,2747,9 hours,English,Paid,AnimateU Academy,16082412,1,65,2017-09-28,2021-11-22,799.0,449.0,Beginner Level,Marketing,Marketing Strategy,No,"MBA, Entrepreneurship, Startup, Business Administration, Business English, Management, Leadership",https://www.udemy.com/course/micro-mba-for-kidsmarketing-basics-with-erik-and-susan/,https://img-c.udemycdn.com/course/750x422/1333480_8df2_6.jpg
The Complete Facebook Ads & Marketing Course 2021,941486,4.25,84095,2694,11.5 hours,English,Paid,Suppoman ™,9150270,1,122,2016-09-03,2017-03-14,3499.0,449.0,All Levels,Marketing,Facebook Marketing,No,"The #1 Guide to Facebook Advertising & Marketing - Join 50,000+ students who are selling with Ads right now!",https://www.udemy.com/course/facebook-advertising/,https://img-c.udemycdn.com/course/750x422/941486_b476_5.jpg
The Podcast Masterclass: The Complete Guide to Podcasting,1417860,4.42,108779,2689,5.5 hours,English,Paid,Phil Ebiner and Ravinder Deol and Video School,"317821, 8820730, 19701574",3,68,2018-01-07,2022-07-29,799.0,449.0,All Levels,Marketing,Podcasting,Yes,Your complete guide to recording and launching a podcast to grow your business with modern digital marketing techniques.,https://www.udemy.com/course/podcasting-masterclass/,https://img-c.udemycdn.com/course/750x422/1417860_63bb_5.jpg
"Digital Marketing Masterclass:Get Your First 1,000 Customers",745050,4.45,75336,2635,26 hours,English,Paid,Evan Kimbrell,18187,1,211,2017-07-29,2022-10-20,3499.0,449.0,Beginner Level,Marketing,Marketing Strategy,No,"How to acquire your first 1,000 customers using Social media, Content & Video Marketing, PR, SEO, SEM, FB, InstaG &more",https://www.udemy.com/course/how-to-get-your-first-1000-customers/,https://img-c.udemycdn.com/course/750x422/745050_06c3.jpg
Google Tag Manager (GTM) Training Course - From Zero to Hero,1476132,4.43,14737,2619,3.5 hours,English,Paid,Anil Batra,8500726,1,28,2018-01-03,2022-03-31,3499.0,449.0,All Levels,Marketing,Google Tag Manager,No,Google Tag Manager (GTM) with Google Analytics includes event tracking,https://www.udemy.com/course/learn-google-tag-manager/,https://img-c.udemycdn.com/course/750x422/1476132_a33a_11.jpg
MBA Course: Marketing and Business Strategy,3449088,4.27,150775,2592,5.5 hours,English,Paid,Navdeep Yadav,53673568,1,63,2020-09-09,2022-08-07,799.0,449.0,All Levels,Marketing,MBA,No,Best Selling Course designed by an MBA graduate from the syllabus of top Universities in the world.,https://www.udemy.com/course/mba-course-marketing-strategy/,https://img-c.udemycdn.com/course/750x422/3449088_19d4_4.jpg
The Complete SEO Bootcamp 2022,1433858,4.39,34542,2558,1 hour,English,Paid,GlitchyBot Academy,35008700,1,27,2018-01-07,2020-11-13,3499.0,449.0,All Levels,Marketing,SEO,No,A step by step in-depth guide on SEO. Learn on-page SEO & off-page SEO. Rank you website #1 with SEO in no time!,https://www.udemy.com/course/the-complete-seo-bootcamp/,https://img-c.udemycdn.com/course/750x422/1433858_a050_2.jpg
SEO For WordPress [Beginners]: #1 Step-by-Step SEO System,626548,4.75,32384,2438,10 hours,English,Paid,Kent Mauresmo,15988044,1,100,2015-10-11,2018-10-30,3499.0,449.0,Beginner Level,Marketing,SEO,No,"""SEO For WordPress: Discover How to Easily Get Your Website on Page #1 of Google, Yahoo! & Bing ..Fast!",https://www.udemy.com/course/seo-for-wordpress-tutorial-videos/,https://img-c.udemycdn.com/course/750x422/626548_579a_4.jpg
2022 New Google Ads (AdWords) Course - From Beginner to PRO,1653446,4.46,15422,2429,11 hours,English,Paid,Simon Koss,47215056,1,148,2018-04-28,2022-07-19,799.0,449.0,All Levels,Marketing,Google Ads (Adwords),No,"Updated NOVEMBER 2022: Google Ads (AdWords) Step-by-Step Course to help you Succeed with Search, Display & Remarketing.",https://www.udemy.com/course/google-adwords-search-2018/,https://img-c.udemycdn.com/course/750x422/1653446_4d5c.jpg
Digital Marketing Strategy Bundle: 7 practical courses in 1!,3833784,4.41,156495,2420,15 hours,English,Paid,Anton Voroniuk,10978442,1,197,2021-02-19,2022-10-26,3499.0,449.0,Beginner Level,Marketing,Digital Marketing,No,"Grow your business with Digital Marketing, Content Marketing, SEO, SMM, Email Marketing, Google Ads and Google Analytics",https://www.udemy.com/course/digital-marketing-strategy-from-scratch-course/,https://img-c.udemycdn.com/course/750x422/3833784_12ca_7.jpg
Beginner Affiliate Marketing To Start In 1 Day - For 2022,187248,4.39,25386,2353,9.5 hours,English,Paid,Alex Genadinik,4116740,1,137,2014-03-29,2022-10-04,1699.0,449.0,All Levels,Marketing,Affiliate Marketing,No,"No website site needed! Great for beginners! Start passive income ClickBank, JvZoo, or Amazon affiliate marketing today",https://www.udemy.com/course/make-money-with-affiliate-marketing-earn-passive-income/,https://img-c.udemycdn.com/course/750x422/187248_731a_12.jpg
10 Instagram Marketing Strategies That Make Me 6-Figures,1589226,4.6,11216,2285,3 hours,English,Paid,Nik Swami,45314546,1,12,2018-03-10,2022-10-04,3399.0,449.0,All Levels,Marketing,Instagram Marketing,No,"Learn powerful Instagram marketing strategies for gaining followers, leads and customers on Instagram in 2022",https://www.udemy.com/course/instagramstrategies/,https://img-c.udemycdn.com/course/750x422/1589226_888a_5.jpg
Business Branding With Personality: Build An Authentic Brand,2037952,4.6,9291,2227,3 hours,English,Paid,Steve Houraghan,25281360,1,42,2018-11-27,2019-11-17,3499.0,449.0,All Levels,Marketing,Business Branding,No,The Business Branding Strategy That Empowers Your Brand To Connect With Personality On A Human Level,https://www.udemy.com/course/branding-with-personality-how-to-build-a-human-brand/,https://img-c.udemycdn.com/course/750x422/2037952_e706_2.jpg
Google Ads For Beginners 2022 - Step By Step Process,3145480,4.73,9065,2195,8.5 hours,English,Paid,Joshua George and ClickSlice Ltd,"37939456, 142824542",2,69,2020-07-16,2022-11-03,3499.0,449.0,Beginner Level,Marketing,Google Ads (Adwords),No,Watch Over My Shoulder As I Set Up And Create A Google Ads Campaign From Scratch Following My Tested Proven Strategy.,https://www.udemy.com/course/google-ads-for-beginners/,https://img-c.udemycdn.com/course/750x422/3145480_016e_3.jpg
"Ultimate SEO, Social Media, & Digital Marketing Course 2023",1509408,4.33,67003,2192,96 hours,English,Paid,"Ing. Tomas Moravek | Facebook Ads Expert and SEO, Facebook Ads & Digital Marketing Academy and Beck Robertson and Hazel Owens and Thomas Talavera Karslake","42603214, 80579746, 112607328, 91101392, 8514766",5,482,2018-01-25,2022-11-06,3499.0,449.0,All Levels,Marketing,Digital Marketing,No,"SEO, Copywriting, Google Ads, YouTube Ads, Bing Ads, Retargeting, Facebook Ads, LinkedIn Ads, Website & Video Creation",https://www.udemy.com/course/digital-marketing-courses/,https://img-c.udemycdn.com/course/750x422/1509408_1868_17.jpg
How to Price Consumer Products (FMCG/CPG)?,859050,4.54,4553,2168,1 hour,English,Paid,FMCG Academy,22799236,1,14,2017-08-09,2019-11-20,4299.0,4299.0,All Levels,Marketing,Pricing,No,Learn how to Price Consumer Goods and understand the Financial impact of your decisions. Includes advanced templates.,https://www.udemy.com/course/pricing-strategy-for-consumer-products/,https://img-c.udemycdn.com/course/750x422/859050_856c_3.jpg
The Social Media Marketing & Management Masterclass 2023,2152586,4.62,11874,2144,37 hours,English,Paid,Robin & Jesper,36921905,1,333,2019-01-31,2022-11-02,3499.0,449.0,All Levels,Marketing,Social Media Marketing,Yes,"Master Social Media Marketing & Management, Digital Marketing, Facebook & Ads, Instagram, Pinterest, Build a Strategy.",https://www.udemy.com/course/social-marketing-media-masterclass/,https://img-c.udemycdn.com/course/750x422/2152586_d09a_22.jpg
Storytelling Fundamentals for All - 1 Hour Supercourse,2330552,4.55,6783,2119,1.5 hours,English,Paid,Matt Livadary,69413644,1,24,2019-05-21,2022-07-15,799.0,799.0,All Levels,Marketing,Storytelling,Yes,"Presenting, writing, selling, editing: Fast & practical strategies to increase your engagement, connection, & success",https://www.udemy.com/course/storytelling-in-the-digital-age/,https://img-c.udemycdn.com/course/750x422/2330552_59f8_7.jpg
How To Build A Brand On Social Media!,1196522,4.59,6661,2085,2 hours,English,Paid,Everett Bowes,14687140,1,34,2017-05-03,2020-09-21,799.0,449.0,All Levels,Marketing,Social Media Marketing,No,Today's tips for content that connects (and what to avoid)!!,https://www.udemy.com/course/foundations-of-social-media/,https://img-c.udemycdn.com/course/750x422/1196522_4e75_4.jpg
The Ultimate Public Relations Masterclass,2356538,4.67,6376,2066,3 hours,English,Paid,Heather Baker,49134546,1,51,2019-07-11,2019-09-02,1299.0,449.0,Beginner Level,Marketing,Public Relations,Yes,Everything you need to know to be successful at PR in a digital world,https://www.udemy.com/course/the-ultimate-public-relations-masterclass/,https://img-c.udemycdn.com/course/750x422/2356538_211e_2.jpg
Complete Web Content Writing Masterclass+Power words eBook,1400944,4.55,9888,2051,4.5 hours,English,Paid,Sivakumar Kannan,21868236,1,45,2017-10-23,2020-05-17,3499.0,449.0,All Levels,Marketing,Content Writing,No,"Copy / Content writing & editing, blogging , marketing and strategy, SEO keyword research etc. Key to Digital Marketing",https://www.udemy.com/course/write-killer-web-content-that-sells-a-step-by-step-course/,https://img-c.udemycdn.com/course/750x422/1400944_4d4e_13.jpg
Complete SEO Training 2022 | Rank in Google with SEO 2022,312496,4.38,61611,2041,9.5 hours,English,Paid,Abdul Wali and Digital Civilization,"1437620, 83037944",2,71,2014-10-16,2022-04-12,3499.0,449.0,All Levels,Marketing,SEO,No,"Rank on Google with Technical SEO, Pagespeed SEO, Backlinks SEO, Keyword Research SEO & WordPress SEO Course 2022",https://www.udemy.com/course/complete-seo-training-2020-easy-seo-for-wordpress-websites/,https://img-c.udemycdn.com/course/750x422/312496_32df_5.jpg
Social media marketing strategy 2023. Launch your SMM!,3967614,4.46,124528,2037,2 hours,English,Paid,Anton Voroniuk,10978442,1,38,2021-04-15,2022-09-19,3499.0,449.0,Beginner Level,Marketing,Social Media Marketing,No,In-depth social media marketing strategy and management course for businesses. Turn subscribers into real customers!,https://www.udemy.com/course/social-media-marketing-strategy-course/,https://img-c.udemycdn.com/course/750x422/3967614_a9a9_7.jpg
Google AdWords Certification - Become Certified & Earn More!,2248430,4.43,11111,2030,1.5 hours,English,Paid,Daragh Walsh,1800590,1,10,2019-03-06,2020-12-27,3499.0,449.0,All Levels,Marketing,Google Ads (AdWords) Certification,No,"Become Google AdWords / Ads Certified to Land a Job, Get Promoted or Start a Whole New Career!",https://www.udemy.com/course/google-ads-certification/,https://img-c.udemycdn.com/course/750x422/2248430_35c0_2.jpg
A/B Testing and Experimentation for Beginners,1009424,4.45,6625,2019,1 hour,English,Paid,Anil Batra,8500726,1,14,2017-11-27,2020-05-31,3499.0,449.0,Beginner Level,Marketing,A/B Testing,No,"Learn how to improve Landing Pages, Conversion Rate and Marketing ROI with AB Testing and Data Driven Decisions.",https://www.udemy.com/course/ab-testing-and-experimentation-for-websites-and-marketing/,https://img-c.udemycdn.com/course/750x422/1009424_1f9a_6.jpg
2022 Ultimate Guide to YouTube Channel & YouTube Masterclass,2991812,4.39,163506,2002,10.5 hours,English,Paid,Nick Nyxson,73632152,1,66,2020-05-03,2021-03-26,3399.0,449.0,All Levels,Marketing,YouTube Audience Growth,No,"TubeHeroes - Practical & Complete Guide to YouTube Growth, YouTube Channel & YouTube Masterclass",https://www.udemy.com/course/tubeheroes/,https://img-c.udemycdn.com/course/750x422/2991812_eab1_3.jpg
The Complete Facebook Sales Funnel Blueprint,1151620,3.45,17979,1933,12 hours,English,Paid,Diego Davila • 700.000+ Students and Up Mind Courses,"801404, 23102868",2,116,2017-04-05,2022-08-11,3499.0,449.0,All Levels,Marketing,Facebook Marketing,No,Stop Wasteful Spending on Facebook Ads That Are Not Working. Use the Facebook Sales Funnel to Skyrocket Your Sales!,https://www.udemy.com/course/facebooksales/,https://img-c.udemycdn.com/course/750x422/1151620_07ef_15.jpg
The Complete Facebook Ads & Facebook Marketing Masterclass,1012424,4.65,28661,1926,12.5 hours,English,Paid,Diego Davila • 700.000+ Students,801404,1,119,2016-12-16,2022-08-11,3499.0,449.0,All Levels,Marketing,Facebook Marketing,No,Facebook Ads & Instagram Ads from beginner to advanced! Start using the Facebook Ads and grow your business today.,https://www.udemy.com/course/facebookmarketingsystem/,https://img-c.udemycdn.com/course/750x422/1012424_6a70_5.jpg
SEO Training: Complete SEO Course & SEO Copywriting MASTERY,2051729,4.27,204743,1895,33.5 hours,English,Paid,"Ing. Tomas Moravek | Facebook Ads Expert and SEO, Facebook Ads & Digital Marketing Academy and Beck Robertson","42603214, 80579746, 112607328",3,195,2019-08-08,2022-11-04,3499.0,449.0,Beginner Level,Marketing,SEO,No,"SEO Guide 2022: SEO Copywriting, SEO Content Marketing, SEO Link Building, Modern SEO, Voice SEO, Video SEO & Local SEO.",https://www.udemy.com/course/online-seo-training/,https://img-c.udemycdn.com/course/750x422/2051729_e4cd_6.jpg
Online Marketing: SEO & Social Media Marketing Strategy,184636,4.66,20383,1886,16.5 hours,English,Paid,Alex Genadinik,4116740,1,214,2014-03-26,2022-10-21,2299.0,449.0,All Levels,Marketing,Marketing Strategy,No,2022 growth hacking with top web marketing and Internet marketing strategies: Social media marketing strategies + SEO,https://www.udemy.com/course/marketing-plan-strategy-become-a-great-marketer/,https://img-c.udemycdn.com/course/750x422/184636_92a8_14.jpg
"Mobile App Marketing 2022 ASO, Advertising & Monetization",180106,4.47,17385,1884,6.5 hours,English,Paid,Alex Genadinik,4116740,1,87,2014-03-13,2022-08-13,1299.0,449.0,All Levels,Marketing,App Store Optimization,Yes,"Create a great mobile app business! Get 1,000,000+ downloads with app store optimization ASO (SEO) & strong monetization",https://www.udemy.com/course/how-to-create-grow-a-mobile-app-iphone-android-business/,https://img-c.udemycdn.com/course/750x422/180106_7d35_7.jpg
The Ultimate Digital Marketing Bootcamp,1465486,4.62,6264,1886,9 hours,English,Paid,Nathan Latka,28272,1,124,2018-02-16,2018-03-10,3499.0,449.0,All Levels,Marketing,Digital Marketing,No,"6 Experts share secrets they use to get 100,000 blog hits consistently, 30,000 email opt ins monthly, and 1m+ in Sales",https://www.udemy.com/course/nathan-latka-digital-marketing/,https://img-c.udemycdn.com/course/750x422/1465486_15af.jpg
Marketing Psychology: How To Become A Master Of Influence,989650,4.39,24384,1881,10.5 hours,English,Paid,Vladimir Raykov,4409760,1,97,2017-03-13,2022-11-06,3499.0,449.0,All Levels,Marketing,Influence Skills,Yes,Marketing Psychology Secrets Revealed – How To Sell High-End Products On Autopilot (Real-Life Example Included),https://www.udemy.com/course/marketing-psychology-how-to-become-a-master-of-influence/,https://img-c.udemycdn.com/course/750x422/989650_3056_2.jpg
Alan Sharpe's 30-hr Copywriting Masterclass & Coaching: 2022,3026298,4.6,10775,1875,30 hours,English,Paid,Alan Sharpe,22421666,1,267,2020-04-30,2022-08-08,3499.0,449.0,All Levels,Marketing,Copywriting,No,Learn from one of today's top Fortune 500 copywriters. Master top-paying copywriting assignments. 30+ years of wisdom.,https://www.udemy.com/course/alan-sharpe-copywriting-masterclass/,https://img-c.udemycdn.com/course/750x422/3026298_8fa8_13.jpg
SEO 2023: How I Hit #1 on Google - Complete Wordpress SEO,329970,4.1,23300,1861,5 hours,English,Paid,iMarket XL and Matt Jensen,"5580176, 4264200",2,100,2015-01-15,2022-04-25,3499.0,449.0,All Levels,Marketing,SEO,No,"Using SEO to Top the Search Results. Features Link Building SEO, Content/Keyword SEO, Technical SEO",https://www.udemy.com/course/seo-ultimate-guide/,https://img-c.udemycdn.com/course/750x422/329970_b7e1_11.jpg
"SEO Masterclass: Easy Google SEO, Mobile SEO, Wordpress SEO+",2302238,4.35,125883,1860,4.5 hours,English,Paid,Phil Ebiner and Ryan Breitkreutz and Video School,"317821, 18394810, 19701574",3,39,2019-07-12,2022-07-27,799.0,449.0,All Levels,Marketing,SEO,No,"The SEO Training Course that Improves Your Website Rank using better mobile SEO, Google SEO, local SEO, Wordpress SEO",https://www.udemy.com/course/google-seo-course/,https://img-c.udemycdn.com/course/750x422/2302238_5b7d_2.jpg
TikTok Marketing 2022: Grow Your Account & Master TikTok Ads,3161582,4.51,22553,1818,11.5 hours,English,Paid,Darius Mora and Evan Kimbrell,"66377578, 18187",2,136,2020-05-28,2022-10-20,3499.0,449.0,All Levels,Marketing,TikTok Marketing,Yes,"Watch us break down the TikTok system, design ad campaigns, & grow a brand new account to 10k followers in 30 days",https://www.udemy.com/course/tiktok-marketing-grow-your-account-master-tiktok-ads/,https://img-c.udemycdn.com/course/750x422/3161582_5a7f.jpg
Copywriting: Fundamentals For Beginners,2311426,4.16,21119,1808,2 hours,English,Paid,Mason Komay,62597398,1,29,2019-04-30,2019-04-28,799.0,449.0,Beginner Level,Marketing,Copywriting,No,The Basics of Writing to Sell In 2022!,https://www.udemy.com/course/copywriting-fundamentals-for-beginners/,https://img-c.udemycdn.com/course/750x422/2311426_2533_5.jpg
The Complete Instagram Marketing Masterclass,1491476,4.5,10882,1799,8.5 hours,English,Paid,Diego Davila • 700.000+ Students and Up Mind Courses,"801404, 23102868",2,93,2018-02-22,2022-10-24,3499.0,449.0,All Levels,Marketing,Instagram Marketing,No,"Become an Instagram leader, crush your competitors, dominate Instagram Marketing and create a raving fans community.",https://www.udemy.com/course/instagram-marketing-training/,https://img-c.udemycdn.com/course/750x422/1491476_0221_6.jpg
The Complete YouTube Course by YouTubers with 100mn+ Views,2325462,4.59,67997,1787,18.5 hours,English,Paid,Chris Haroun and Sacha Stevenson,"14942868, 58288998",2,205,2019-08-28,2022-08-11,3499.0,449.0,All Levels,Marketing,YouTube Marketing,No,Everything You Need to Know to Succeed on YouTube by an Award Winning Business School Prof & Successful YouTubers,https://www.udemy.com/course/the-complete-youtube-course-chris-haroun-sacha-stevenson/,https://img-c.udemycdn.com/course/750x422/2325462_8507_3.jpg
Intro to Branding,1333400,4.59,4078,1788,1 hour,English,Paid,Everett Bowes,14687140,1,14,2017-08-29,2018-04-04,799.0,449.0,All Levels,Marketing,Business Branding,No,What Is A Brand?,https://www.udemy.com/course/branding101/,https://img-c.udemycdn.com/course/750x422/1333400_3ed5_7.jpg
Digital Marketing Secrets for Beginners - A Complete Course,1362736,4.45,26266,1771,2.5 hours,English,Paid,Alexandra Cote,36693144,1,21,2017-10-21,2020-06-14,799.0,449.0,All Levels,Marketing,Digital Marketing,No,Tips and Tricks That Will Turn Digital Marketing Complete Beginners into Experts - 10 Complete Fast-Paced Modules * 2019,https://www.udemy.com/course/digital-marketing-secrets-for-beginners/,https://img-c.udemycdn.com/course/750x422/1362736_58e9_3.jpg
Marketing Fundamentals - Small Business Marketing Success,301746,4.52,5561,1774,2 hours,English,Paid,Alexandra Krieger,7550672,1,24,2014-10-09,2015-01-16,3299.0,449.0,All Levels,Marketing,Marketing Strategy,No,Proven marketing strategies and tactics to increase your sales and grow your business.,https://www.udemy.com/course/smart-marketing-for-small-business-owners/,https://img-c.udemycdn.com/course/750x422/301746_3a6b_3.jpg
Marketing MASTERCLASS for Startups and Leaders,1692120,4.5,36044,1728,18 hours,English,Paid,"Brian Bozarth, M.A. Marketing",347339,1,204,2018-05-14,2019-07-15,3499.0,449.0,All Levels,Marketing,Marketing Strategy,No,"Advanced Marketing Strategy: Digital Marketing, Belief Framework, CRO, SEO, Content Engagement Plan, Multi-Channel Leads",https://www.udemy.com/course/marketing-masterclass/,https://img-c.udemycdn.com/course/750x422/1692120_ea57.jpg
Behavioral Economics and Neuromarketing,748862,4.5,6382,1728,1.5 hours,English,Paid,ICAN Consultancy,20064222,1,15,2016-10-06,2021-09-26,3499.0,449.0,All Levels,Marketing,Neuromarketing,Yes,Learn how to affect the decision making flows and increase sales/usage of your products. Make better decisions in life.,https://www.udemy.com/course/behavioral-economics-and-neuromarketing/,https://img-c.udemycdn.com/course/750x422/748862_5da6_2.jpg
Viral Blogging 101: Blogging & Content Writing Masterclass,1323730,4.33,8856,1695,1 hour,English,Paid,Tyler Speegle,35139190,1,16,2018-03-20,2018-05-01,3299.0,449.0,All Levels,Marketing,Blogging,No,Step-by-step blogging & content writing guide. Go from blank page to viral blog post. Become a blog writing pro.,https://www.udemy.com/course/viralblogwriting101/,https://img-c.udemycdn.com/course/750x422/1323730_29d6.jpg
course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
The Complete Digital Marketing Course - 12 Courses in 1,914296,4.51,711843,156246,22.5 hours,English,Paid,Rob Percival and Daragh Walsh and Codestars • over 2 million students worldwide!,"4387876, 1800590, 33231436",3,247,2016-08-02,2022-11-11,3499.0,449.0,All Levels,Marketing,Digital Marketing,Yes,"Master Digital Marketing Strategy, Social Media Marketing, SEO, YouTube, Email, Facebook Marketing, Analytics & More!",https://www.udemy.com/course/learn-digital-marketing-course/,https://img-c.udemycdn.com/course/750x422/914296_3670_8.jpg
Ultimate Google Ads Training 2021: Profit with Pay Per Click,671544,4.58,203168,49240,24.5 hours,English,Paid,Isaac Rudansky,17682090,1,136,2015-11-17,2021-10-05,3499.0,449.0,All Levels,Marketing,Google Ads (Adwords),Yes,Google Ads 2021: How our clients have transformed their sales using Google Ads & get your Google Ads certification!,https://www.udemy.com/course/the-ultimate-google-adwords-training-course/,https://img-c.udemycdn.com/course/750x422/671544_9613_5.jpg
Instagram Marketing 2022: Complete Guide To Instagram Growth,484606,4.48,177131,34163,7.5 hours,English,Paid,Benjamin Wilson and Entrepreneur Academy,"781155, 59566001",2,65,2015-11-10,2021-10-07,3499.0,449.0,All Levels,Marketing,Instagram Marketing,Yes,"Attract Hyper-Targeted Instagram Followers, Convert Followers to Paying Customers, & Expand your Brand Using Instagram",https://www.udemy.com/course/instagram-marketing-for-small-businesses/,https://img-c.udemycdn.com/course/750x422/484606_5721_16.jpg
Facebook Ads & Facebook Marketing MASTERY 2022 | Coursenvy ®,403314,4.54,204085,31247,12 hours,English,Paid,COURSE ENVY,10508972,1,76,2015-05-05,2022-11-15,3499.0,449.0,All Levels,Marketing,Facebook Marketing,Yes,"Facebook Marketing from beginner to advanced! Join 200,000+ students who MASTERED Facebook and are Facebook Ads experts!",https://www.udemy.com/course/facebook-ads-facebook-marketing-mastery-guide/,https://img-c.udemycdn.com/course/750x422/403314_b091_3.jpg
Digital Marketing Masterclass - 23 Marketing Courses in 1,1270870,4.46,230917,20022,42.5 hours,English,Paid,Phil Ebiner and Diego Davila • 700.000+ Students and Video School,"317821, 801404, 19701574",3,399,2017-08-15,2022-11-08,799.0,449.0,All Levels,Marketing,Digital Marketing,No,"Learn Social Media Marketing, Facebook Marketing, Content Marketing, YouTube Marketing, Email Marketing, SEO, Branding+",https://www.udemy.com/course/digital-marketing-masterclass/,https://img-c.udemycdn.com/course/750x422/1270870_8e95_14.jpg
Social Media Marketing MASTERY | Learn Ads on 10+ Platforms,573984,4.45,119163,18912,10.5 hours,English,Paid,COURSE ENVY,10508972,1,80,2015-12-23,2022-11-10,3499.0,449.0,All Levels,Marketing,Social Media Marketing,Yes,"MASTER online marketing on Twitter, Pinterest, Instagram, YouTube, Facebook, Google and more ad platforms! Coursenvy ®",https://www.udemy.com/course/social-media-marketing-ads/,https://img-c.udemycdn.com/course/750x422/573984_ce2a_3.jpg
The Complete Copywriting Course : Write to Sell Like a Pro,1575836,4.62,69936,18600,3 hours,English,Paid,Codestars • over 2 million students worldwide! and Tamsin Henderson and Rob Percival,"33231436, 5577822, 4387876",3,39,2018-03-18,2022-03-01,3499.0,449.0,All Levels,Marketing,Copywriting,Yes,"Write Effective Sales Copy & Grow Your Business & Career // Access Timeless Copywriting Formulas, Templates & FREE Tools",https://www.udemy.com/course/the-complete-copywriting-course/,https://img-c.udemycdn.com/course/750x422/1575836_367f_13.jpg
Google Analytics Certification Exam - How to Pass in One Day,328386,4.44,105416,16462,2.5 hours,English,Paid,Daragh Walsh,1800590,1,25,2016-01-22,2021-07-21,3499.0,449.0,All Levels,Marketing,Google Analytics,Yes,A Step-by-Step Guide to Pass the Google Analytics Certification Exam in One Day. No Experience Required!,https://www.udemy.com/course/google-analytics-certification/,https://img-c.udemycdn.com/course/750x422/328386_6809_11.jpg
SEO 2022: Complete SEO Training + SEO for WordPress Websites,740562,4.31,86465,15654,16.5 hours,English,Paid,Arun Nagarathanam and Teaching Assistant Trainer,"10515358, 57836042",2,150,2016-03-07,2022-11-12,3499.0,449.0,All Levels,Marketing,SEO,No,"Master Keyword Research, SEO Content writing, Technical, UX, Backlinks SEO, Link building, SEO training for WordPress",https://www.udemy.com/course/seo-get-to-number1-in-google-search/,https://img-c.udemycdn.com/course/750x422/740562_6eb8_11.jpg
SQL for NEWBS: Weekender Crash Course,203556,4.39,70174,14713,3.5 hours,English,Paid,A Course You'll Actually Finish and David Kim and Peter Sefton,"8364352, 430025, 199219202",3,33,2014-11-21,2022-09-01,3499.0,449.0,All Levels,Business,SQL,No,"Data Analysis for Data Scientists, Marketers, & Business/Product folks. Using MySQL but appropriate for all SQL.",https://www.udemy.com/course/sql-for-newbs/,https://img-c.udemycdn.com/course/750x422/203556_5ff1_3.jpg
Mega Digital Marketing Course A-Z: 12 Courses in 1 + Updates,1931752,4.55,117594,11728,68 hours,English,Paid,Pouya Eti • Digital Marketing Expert and Alireza Etemadi | Marketing Strategy Expert |,"19739064, 19743654",2,469,2018-10-18,2022-10-07,3499.0,449.0,All Levels,Marketing,Digital Marketing,Yes,"Digital Marketing Strategy, Social Media Marketing, WordPress, SEO, Digital Sale, Email, Instagram, Facebook, ads ..",https://www.udemy.com/course/digital-marketing-strategy-course-wordpress-seo-instagram-facebook/,https://img-c.udemycdn.com/course/750x422/1931752_1012_13.jpg
Social Media Marketing - Complete Certificate Course,450394,4.32,50374,10515,3.5 hours,English,Paid,SO ME Academy,823487,1,75,2015-05-15,2017-02-12,1299.0,449.0,All Levels,Marketing,Social Media Marketing,No,"The comprehensive social media course, beginner to advanced. Go viral, get started today!",https://www.udemy.com/course/learn-social-media-marketing-course/,https://img-c.udemycdn.com/course/750x422/450394_b942_8.jpg
YouTube Masterclass - Your Complete Guide to YouTube,703140,4.4,174202,10299,5.5 hours,English,Paid,Phil Ebiner and Michael Moyer and Video School,"317821, 18644238, 19701574",3,68,2016-01-05,2022-08-06,799.0,449.0,All Levels,Marketing,YouTube Marketing,Yes,"Complete guide to starting a YouTube channel, getting more views & subscribers, and building a brand with videos!",https://www.udemy.com/course/youtube-masterclass/,https://img-c.udemycdn.com/course/750x422/703140_703a_4.jpg
"Instagram Marketing 2022: Hashtags, Live, Stories, Ads &more",1692684,4.39,89597,9056,23 hours,English,Paid,Evan Kimbrell,18187,1,168,2018-10-24,2022-10-20,3499.0,449.0,All Levels,Marketing,Instagram Marketing,No,"Watch me take an account from an idea to 40k followers in 4 months. 14 hours instruction, 8 hours of BTS videos",https://www.udemy.com/course/instagram-masterclass-grow-your-account-complete-guide/,https://img-c.udemycdn.com/course/750x422/1692684_682b.jpg
ClickBank Success – Affiliate Marketing Without A Website,313360,4.41,42640,8554,3 hours,English,Paid,KC Tan,6059674,1,65,2014-10-05,2022-11-10,3499.0,449.0,All Levels,Marketing,Affiliate Marketing,No,Learn and model my proven system for success as a ClickBank affiliate. No hidden secrets - I reveal it all!,https://www.udemy.com/course/clickbank-affiliate-marketing-success/,https://img-c.udemycdn.com/course/750x422/313360_0668_3.jpg
