course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Complete C# Masterclass,1581488,4.56,99292,22443,37 hours,English,Paid,Denis Panjuta and Tutorials.eu by Denis Panjuta,"4573650, 60778286",2,282,2018-04-25,2022-09-08,3499.0,449.0,All Levels,Development,C#,No,"Learn C# Programming - WPF, Databases, Linq, Collections, Game Development with Unity. More than just the C# basics!",https://www.udemy.com/course/complete-csharp-masterclass/,https://img-b.udemycdn.com/course/750x422/1581488_e3e1_2.jpg
The Complete React Developer Course (w/ Hooks and Redux),1286908,4.51,81837,22213,39 hours,English,Paid,Andrew Mead,7231684,1,200,2017-09-07,2020-10-26,3399.0,449.0,Beginner Level,Development,React JS,No,"Learn how to build and launch React web applications using React, Redux, Webpack, React-Router, and more!",https://www.udemy.com/course/react-2nd-edition/,https://img-b.udemycdn.com/course/750x422/1286908_1773_6.jpg
Alteryx Bootcamp,1248866,4.65,57343,22091,6.5 hours,English,Paid,Hendrik Kleine,22088672,1,95,2017-09-06,2022-02-01,2899.0,449.0,Beginner Level,Development,Alteryx,Yes,Learn Alteryx in as little as 4 hours with this Bestselling Alteryx Course (+90 minutes of advanced bonus content),https://www.udemy.com/course/alteryx-bootcamp/,https://img-b.udemycdn.com/course/750x422/1248866_794c_6.jpg
JavaScript Algorithms and Data Structures Masterclass,1406344,4.73,119432,21945,22 hours,English,Paid,Colt Steele,4466306,1,248,2018-08-13,2018-11-05,3499.0,449.0,All Levels,Development,Algorithms,No,The Missing Computer Science and Coding Interview Bootcamp,https://www.udemy.com/course/js-algorithms-and-data-structures-masterclass/,https://img-b.udemycdn.com/course/750x422/1406344_1d65_3.jpg
Artificial Intelligence A-Z™: Learn How To Build An AI,1219332,4.42,187379,21754,17 hours,English,Paid,Hadelin de Ponteves and Kirill Eremenko and Ligency I Team and Luka Anicin and Ligency Team and Jordan Sauchuk,"22113450, 2364054, 27129696, 20825450, 150405524, 126286486",6,125,2017-05-26,2022-11-07,3499.0,449.0,All Levels,Development,Artificial Intelligence,Yes,"Combine the power of Data Science, Machine Learning and Deep Learning to create powerful AI for Real-World applications!",https://www.udemy.com/course/artificial-intelligence-az/,https://img-b.udemycdn.com/course/750x422/1219332_bdd7.jpg
Kubernetes Certified Application Developer (CKAD) with Tests,1988542,4.69,133701,21745,15 hours,English,Paid,Mumshad Mannambeth and KodeKloud Training and Vijin Palazhi,"31303958, 61457358, 85249004",3,184,2018-10-27,2022-10-26,3499.0,449.0,All Levels,Development,Certified Kubernetes Application Developer (CKAD),Yes,Learn concepts and practice for the Kubernetes Certification with hands-on labs right in your browser - DevOps - CKAD,https://www.udemy.com/course/certified-kubernetes-application-developer/,https://img-b.udemycdn.com/course/750x422/1988542_3bcb_12.jpg
The Complete Java Certification Course,827692,4.5,77323,21615,17.5 hours,English,Paid,Imtiaz Ahmad,7315098,1,64,2017-08-24,2022-04-11,3499.0,449.0,All Levels,Development,Java,No,Become a confident industry ready core Java developer and get certified as a Java professional!,https://www.udemy.com/course/master-practical-java-development/,https://img-b.udemycdn.com/course/750x422/827692_91ad_2.jpg
Learn and Understand AngularJS,289230,4.56,94761,21156,7 hours,English,Paid,Anthony Alicea,2467626,1,55,2014-09-24,2020-09-24,3499.0,449.0,All Levels,Development,AngularJS,Yes,"Master AngularJS and the Javascript concepts behind it, design custom directives, and build a single page application.",https://www.udemy.com/course/learn-angularjs/,https://img-b.udemycdn.com/course/750x422/289230_1056_16.jpg
Python for beginners,1386294,4.49,229968,21120,14 hours,English,Paid,Bharath Thippireddy,8735380,1,299,2018-07-28,2022-11-07,1299.0,449.0,All Levels,Development,Python,No,Master the fundamentals of Python while working on various usecases in easy steps,https://www.udemy.com/course/python-core-and-advanced/,https://img-b.udemycdn.com/course/750x422/1386294_cf10_3.jpg
Microsoft SQL for Beginners,459948,4.52,77450,21025,4 hours,English,Paid,Brewster Knowlton,11900060,1,39,2015-04-26,2020-12-13,1999.0,449.0,Beginner Level,Development,Microsoft SQL,Yes,A comprehensive course to teach you how to complete SQL queries using Microsoft SQL Server and the T-SQL language.,https://www.udemy.com/course/microsoft-sql-for-beginners/,https://img-b.udemycdn.com/course/750x422/459948_7533_2.jpg
Learn How To Code: Google's Go (golang) Programming Language,642102,4.57,134415,20225,45.5 hours,English,Paid,Todd McLeod,710121,1,368,2015-11-19,2022-06-03,1499.0,449.0,All Levels,Development,Go (programming language),No,The Ultimate Comprehensive Course - Perfect for Both Beginners and Experienced Developers,https://www.udemy.com/course/learn-how-to-code/,https://img-b.udemycdn.com/course/750x422/642102_4e20_2.jpg
Java In-Depth: Become a Complete Java Engineer!,358540,4.5,112566,20155,68 hours,English,Paid,Dheeru Mundluru,9164404,1,377,2016-06-06,2022-11-08,3299.0,449.0,All Levels,Development,Java,No,"Comprehensive Java programming course integrated with design principles, best practices & instructor-led Java EE project",https://www.udemy.com/course/java-in-depth-become-a-complete-java-engineer/,https://img-b.udemycdn.com/course/750x422/358540_d06b_11.jpg
Spark and Python for Big Data with PySpark,980798,4.54,107531,19986,10.5 hours,English,Paid,Jose Portilla,9685726,1,67,2017-05-04,2020-05-31,3499.0,449.0,Intermediate Level,Development,PySpark,Yes,"Learn how to use Spark with Python, including Spark Streaming, Machine Learning, Spark 2.0 DataFrames and more!",https://www.udemy.com/course/spark-and-python-for-big-data-with-pyspark/,https://img-b.udemycdn.com/course/750x422/980798_6081.jpg
Become a WordPress Developer: Unlocking Power With Code,1010586,4.74,86952,19729,42 hours,English,Paid,Brad Schiff,5993622,1,196,2017-10-27,2022-09-01,3499.0,449.0,All Levels,Development,WordPress,Yes,"Learn PHP, JavaScript, WordPress theming & the WP REST API to Create Custom & Interactive WordPress Websites",https://www.udemy.com/course/become-a-wordpress-developer-php-javascript/,https://img-b.udemycdn.com/course/750x422/1010586_b622_3.jpg
Build an app with ASPNET Core and Angular from scratch,1455016,4.57,86487,19601,30 hours,English,Paid,Neil Cummings,36549886,1,265,2017-12-08,2022-04-28,3499.0,449.0,Beginner Level,Development,ASP.NET,Yes,A practical example of how to build an application with ASP.NET Core API and Angular from start to finish,https://www.udemy.com/course/build-an-app-with-aspnet-core-and-angular-from-scratch/,https://img-b.udemycdn.com/course/750x422/1455016_0b2d_2.jpg
C# Advanced Topics: Prepare for Technical Interviews,356030,4.51,108179,19567,3 hours,English,Paid,Mosh Hamedani,712832,1,21,2014-12-01,2019-10-16,3499.0,449.0,Intermediate Level,Development,C#,No,"Master the confusing C# constructs: Events, Delegates, Lambda Expressions, LINQ, Async/Await and more!",https://www.udemy.com/course/csharp-advanced/,https://img-b.udemycdn.com/course/750x422/356030_0209_4.jpg
MongoDB - The Complete Developer's Guide 2023,1906852,4.62,134515,19282,17.5 hours,English,Paid,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,"31926668, 13952972",2,266,2018-09-25,2022-11-07,3499.0,449.0,All Levels,Development,MongoDB,Yes,"Master MongoDB Development for Web & Mobile Apps. CRUD Operations, Indexes, Aggregation Framework - All about MongoDB!",https://www.udemy.com/course/mongodb-the-complete-developers-guide/,https://img-b.udemycdn.com/course/750x422/1906852_93c6_2.jpg
Learn C++ Programming -Beginner to Advance- Deep Dive in C++,1672380,4.58,60174,18736,30.5 hours,English,Paid,Abdul Bari,27878376,1,279,2018-05-02,2022-10-09,3499.0,449.0,All Levels,Development,C++,No,"Classroom and Hands-on sessions- Features of C++ 11 , Exception Handling and STL -  for Both Academics and Industry",https://www.udemy.com/course/cpp-deep-dive/,https://img-b.udemycdn.com/course/750x422/1672380_0d86_4.jpg
course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
2022 Complete Python Bootcamp From Zero to Hero in Python,567828,4.6,1633969,441560,22 hours,English,Paid,Jose Portilla,9685726,1,155,2015-10-12,2021-03-14,3499.0,449.0,All Levels,Development,Python,No,Learn Python like a Professional  Start from the basics and go all the way to creating your own applications and games,https://www.udemy.com/course/complete-python-bootcamp/,https://img-c.udemycdn.com/course/750x422/567828_67d0.jpg
The Web Developer Bootcamp 2022,625204,4.71,832061,249051,64 hours,English,Paid,Colt Steele,4466306,1,615,2015-11-02,2022-07-01,3499.0,449.0,All Levels,Development,Web Development,No,"COMPLETELY REDONE - The only course you need to learn web development - HTML, CSS, JS, Node, and More!",https://www.udemy.com/course/the-web-developer-bootcamp/,https://img-c.udemycdn.com/course/750x422/625204_436a_3.jpg
The Complete 2022 Web Development Bootcamp,1565838,4.69,800522,236823,65.5 hours,English,Paid,Dr. Angela Yu,31334738,1,490,2018-10-25,2022-05-09,3499.0,449.0,All Levels,Development,Web Development,Yes,"Become a Full-Stack Web Developer with just ONE course. HTML, CSS, Javascript, Node, React, MongoDB, Web3 and DApps",https://www.udemy.com/course/the-complete-web-development-bootcamp/,https://img-c.udemycdn.com/course/750x422/1565838_e54e_16.jpg
Angular - The Complete Guide (2023 Edition),756150,4.6,636431,175046,34.5 hours,English,Paid,Maximilian Schwarzmüller,13952972,1,471,2016-02-11,2022-11-02,3499.0,449.0,All Levels,Development,Angular,Yes,"Master Angular (formerly ""Angular 2"") and build awesome, reactive web apps with the successor of Angular.js",https://www.udemy.com/course/the-complete-guide-to-angular-2/,https://img-c.udemycdn.com/course/750x422/756150_c033_2.jpg
Java Programming Masterclass covering Java 11 & Java 17,533682,4.52,729978,172277,80.5 hours,English,Paid,Tim Buchalka and Tim Buchalka's Learn Programming Academy,"599932, 35101150",2,401,2015-07-21,2022-10-25,3499.0,449.0,All Levels,Development,Java,Yes,Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills And Java Certification,https://www.udemy.com/course/java-the-complete-java-developer-course/,https://img-c.udemycdn.com/course/750x422/533682_c10c_4.jpg
"React - The Complete Guide (incl Hooks, React Router, Redux)",1362070,4.64,653804,167033,49.5 hours,English,Paid,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,"31926668, 13952972",2,494,2017-10-24,2022-11-15,3499.0,449.0,All Levels,Development,React JS,Yes,"Dive in and learn React.js from scratch! Learn Reactjs, Hooks, Redux, React Routing, Animations, Next.js and way more!",https://www.udemy.com/course/react-the-complete-guide-incl-redux/,https://img-c.udemycdn.com/course/750x422/1362070_b9a1_2.jpg
Machine Learning A-Z™: Hands-On Python & R In Data Science,950390,4.56,902011,163354,43.5 hours,English,Paid,Kirill Eremenko and Hadelin de Ponteves and Ligency I Team and Ligency Team,"2364054, 22113450, 27129696, 150405524",4,346,2016-09-13,2022-11-15,3499.0,449.0,All Levels,Development,Python,No,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.,https://www.udemy.com/course/machinelearning/,https://img-c.udemycdn.com/course/750x422/950390_270f_3.jpg
The Complete JavaScript Course 2023: From Zero to Expert!,851712,4.72,702881,156959,69 hours,English,Paid,Jonas Schmedtmann,7799204,1,320,2016-10-14,2022-11-07,3499.0,449.0,All Levels,Development,JavaScript,Yes,"The modern JavaScript course for everyone! Master JavaScript with projects, challenges and theory. Many courses in one!",https://www.udemy.com/course/the-complete-javascript-course/,https://img-c.udemycdn.com/course/750x422/851712_fc61_6.jpg
100 Days of Code: The Complete Python Pro Bootcamp for 2022,2776760,4.7,669370,152070,64 hours,English,Paid,Dr. Angela Yu,31334738,1,676,2020-10-30,2022-11-15,3499.0,449.0,All Levels,Development,Python,Yes,"Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!",https://www.udemy.com/course/100-days-of-code/,https://img-c.udemycdn.com/course/750x422/2776760_f176_10.jpg
Python for Data Science and Machine Learning Bootcamp,903744,4.62,590543,122861,25 hours,English,Paid,Jose Portilla,9685726,1,165,2016-09-18,2020-05-03,3499.0,449.0,All Levels,Development,Python,Yes,"Learn how to use NumPy, Pandas, Seaborn , Matplotlib , Plotly , Scikit-Learn , Machine Learning, Tensorflow , and more!",https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,https://img-c.udemycdn.com/course/750x422/903744_8eb2.jpg
The Data Science Course 2022: Complete Data Science Bootcamp,1754098,4.62,541054,114908,32 hours,English,Paid,365 Careers and 365 Careers Team,"8280056, 48349002",2,517,2018-06-21,2022-10-03,3499.0,449.0,All Levels,Development,Data Science,Yes,"Complete Data Science Training: Mathematics, Statistics, Python, Advanced Statistics in Python, Machine & Deep Learning",https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,https://img-c.udemycdn.com/course/750x422/1754098_e0df_3.jpg
Automate the Boring Stuff with Python Programming,543600,4.66,1060961,103589,9.5 hours,English,Paid,Al Sweigart,13922584,1,51,2015-09-21,2021-04-13,2299.0,449.0,All Levels,Development,Python,No,"A practical programming course for office workers, academics, and administrators who want to improve their productivity.",https://www.udemy.com/course/automate/,https://img-c.udemycdn.com/course/750x422/543600_64d1_4.jpg
Complete C# Unity Game Developer 2D,258316,4.7,433986,96279,18.5 hours,English,Paid,GameDev.tv Team and Rick Davidson and Gary Pettie,"33027212, 24317920, 27472388",3,140,2014-09-03,2022-08-08,3499.0,449.0,All Levels,Development,Game Development Fundamentals,No,"Learn Unity in C# & Code Your First Five 2D Video Games for Web, Mac & PC. The Tutorials Cover Tilemap",https://www.udemy.com/course/unitycourse/,https://img-c.udemycdn.com/course/750x422/258316_55e9_12.jpg
Learn Python Programming Masterclass,629302,4.56,395622,94627,72.5 hours,English,Paid,Tim Buchalka and Jean-Paul Roberts and Tim Buchalka's Learn Programming Academy,"599932, 11566988, 35101150",3,534,2015-11-06,2022-10-25,3499.0,449.0,All Levels,Development,Python,No,This Python For Beginners Course Teaches You The Python Language  Fast.  Includes Python Online Training With Python 3,https://www.udemy.com/course/python-the-complete-python-developer-course/,https://img-c.udemycdn.com/course/750x422/629302_8a2d_2.jpg
Selenium WebDriver with Java -Basics to Advanced+Frameworks,354176,4.59,282131,90210,54 hours,English,Paid,Rahul Shetty,5997742,1,329,2014-11-25,2022-11-12,3499.0,449.0,All Levels,Development,Java,Yes,"""TOP RATED  #1 Master SELENIUM java 4 (Latest) course"" -5 Million students learning worldWide with great collaboration",https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,https://img-c.udemycdn.com/course/750x422/354176_fe73_5.jpg
Build Responsive Real-World Websites with HTML and CSS,437398,4.73,343593,85610,37.5 hours,English,Paid,Jonas Schmedtmann,7799204,1,151,2015-03-24,2022-11-07,3499.0,449.0,All Levels,Development,CSS,Yes,"Learn modern HTML5, CSS3 and web design by building a stunning website for your portfolio! Includes flexbox and CSS Grid",https://www.udemy.com/course/design-and-develop-a-killer-website-with-html5-and-css3/,https://img-c.udemycdn.com/course/750x422/437398_46c3_10.jpg
iOS & Swift - The Complete iOS App Development Bootcamp,1778502,4.77,312678,80341,60.5 hours,English,Paid,Dr. Angela Yu,31334738,1,542,2018-08-06,2021-11-15,3499.0,449.0,All Levels,Development,Swift,Yes,From Beginner to iOS App Developer with Just One Course! Fully Updated with a Comprehensive Module Dedicated to SwiftUI!,https://www.udemy.com/course/ios-13-app-development-bootcamp/,https://img-c.udemycdn.com/course/750x422/1778502_f4b9_12.jpg
Modern React with Redux,705264,4.66,276402,77712,65 hours,English,Paid,Stephen Grider,5487312,1,744,2015-12-28,2022-11-07,3499.0,449.0,All Levels,Development,React JS,Yes,"Master React and Redux Toolkit.  Includes RTK Query, tons of custom hooks, and more!  Course 100% Updated November 2022",https://www.udemy.com/course/react-redux/,https://img-c.udemycdn.com/course/750x422/705264_caa9_13.jpg
The Ultimate MySQL Bootcamp: Go from SQL Beginner to Expert,1187016,4.62,346354,74714,37.5 hours,English,Paid,Colt Steele and Ian Schoonover,"4466306, 2957336",2,651,2017-05-12,2022-11-15,3499.0,449.0,Beginner Level,Development,MySQL,Yes,"JUST COMPLETELY REDONE!  Master SQL, Work With Complex Databases, Build Reports, and More!",https://www.udemy.com/course/the-ultimate-mysql-bootcamp-go-from-sql-beginner-to-expert/,https://img-c.udemycdn.com/course/750x422/1187016_51b3.jpg
The Complete Web Developer Course 3.0,764164,4.63,305396,70491,29.5 hours,English,Paid,Rob Percival and Codestars • over 2 million students worldwide!,"4387876, 33231436",2,213,2016-03-08,2022-11-11,3499.0,449.0,All Levels,Development,Web Development,No,"Learn Web Development in 2022! Build apps, website, projects using HTML, CSS, Javascript, PHP, Python, MySQL & more!",https://www.udemy.com/course/the-complete-web-developer-course-2/,https://img-c.udemycdn.com/course/750x422/764164_de03_3.jpg
The Complete Node.js Developer Course (3rd Edition),922484,4.63,284127,67970,35 hours,English,Paid,Andrew Mead and Rob Percival,"7231684, 4387876",2,177,2016-10-04,2021-03-22,3099.0,449.0,All Levels,Development,Node.Js,No,"Learn Node.js by building real-world applications with Node JS, Express, MongoDB, Jest, and more!",https://www.udemy.com/course/the-complete-nodejs-developer-course-2/,https://img-c.udemycdn.com/course/750x422/922484_52a1_8.jpg
Spring & Hibernate for Beginners (includes Spring Boot),647428,4.65,283933,66577,42.5 hours,English,Paid,Chad Darby,7644438,1,568,2016-05-27,2022-09-30,3499.0,449.0,All Levels,Development,Spring Framework,Yes,"Spring 5: Learn Spring 5 Core, AOP, Spring MVC, Spring Security, Spring REST, Spring Boot 2, Thymeleaf, JPA & Hibernate",https://www.udemy.com/course/spring-hibernate-tutorial/,https://img-c.udemycdn.com/course/750x422/647428_be28_6.jpg
Unreal Engine 5 C++ Developer: Learn C++ & Make Video Games,657932,4.68,320641,61512,29.5 hours,English,Paid,Sam Pattuzzi and GameDev.tv Team and Stephen Ulibarri,"16903220, 33027212, 49728164",3,207,2015-11-03,2022-11-12,5200.0,649.0,All Levels,Development,Unreal Engine,Yes,Created in collaboration with Epic Games. Learn C++ from basics while making your first 5 video games in Unreal,https://www.udemy.com/course/unrealcourse/,https://img-c.udemycdn.com/course/750x422/657932_c7e0_6.jpg
The Python Mega Course: Learn Python in 40 Days with 18 Apps,692188,4.62,279820,59495,36.5 hours,English,Paid,Ardit Sulce,717783,1,335,2016-06-08,2022-11-15,3499.0,449.0,All Levels,Development,Python,No,"New in 2022! Take the full course to become a Python programmer, or pick any project to master specific areas of Python.",https://www.udemy.com/course/the-python-mega-course/,https://img-c.udemycdn.com/course/750x422/692188_9da7_30.jpg
C# Basics for Beginners: Learn C# Fundamentals by Coding,382002,4.51,192471,57918,5.5 hours,English,Paid,Mosh Hamedani,712832,1,87,2015-09-28,2020-12-10,3499.0,449.0,Beginner Level,Development,C#,No,"Master C# fundamentals in 6 hours - The most popular course with 50,000+ students, packed with tips and exercises!",https://www.udemy.com/course/csharp-tutorial-for-beginners/,https://img-c.udemycdn.com/course/750x422/382002_5d4a.jpg
The Complete Web Developer in 2023: Zero to Mastery,1430746,4.7,198554,57757,38.5 hours,English,Paid,Andrei Neagoie and Zero To Mastery,"38516954, 173002169",2,400,2017-12-21,2022-11-14,3499.0,449.0,All Levels,Development,Web Development,No,"Learn to code and become a Web Developer in 2023 with HTML, CSS, Javascript, React, Node.js, Machine Learning & more!",https://www.udemy.com/course/the-complete-web-developer-zero-to-mastery/,https://img-c.udemycdn.com/course/750x422/1430746_2f43_10.jpg
Docker Mastery: with Kubernetes +Swarm from a Docker Captain,1035000,4.64,281485,56835,20 hours,English,Paid,Bret Fisher and Docker Captain Program,"231052, 29690858",2,182,2017-03-31,2022-11-15,3499.0,449.0,All Levels,Development,Docker,Yes,"Build, test, deploy containers with the best mega-course on Docker, Kubernetes, Compose, Swarm and Registry using DevOps",https://www.udemy.com/course/docker-mastery/,https://img-c.udemycdn.com/course/750x422/1035000_c1aa_6.jpg
Vue - The Complete Guide (incl. Router & Composition API),995016,4.74,207264,56539,32 hours,English,Paid,Maximilian Schwarzmüller,13952972,1,329,2016-11-08,2022-11-02,3499.0,449.0,All Levels,Development,Vue JS,Yes,Vue.js is an awesome JavaScript Framework for building Frontend Applications! VueJS mixes the Best of Angular + React!,https://www.udemy.com/course/vuejs-2-the-complete-guide/,https://img-c.udemycdn.com/course/750x422/995016_ebf4_3.jpg
Flutter & Dart - The Complete Guide [2023 Edition],1708340,4.6,217696,54597,42.5 hours,English,Paid,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,"31926668, 13952972",2,378,2018-06-26,2022-11-02,3499.0,449.0,All Levels,Development,Google Flutter,Yes,A Complete Guide to the Flutter SDK & Flutter Framework for building native iOS and Android apps,https://www.udemy.com/course/learn-flutter-dart-to-build-ios-android-apps/,https://img-c.udemycdn.com/course/750x422/1708340_7108_5.jpg
Beginning C++ Programming - From Beginner to Beyond,1576854,4.61,224282,53705,46 hours,English,Paid,Tim Buchalka's Learn Programming Academy and Dr. Frank Mitropoulos,"35101150, 33518230",2,305,2018-03-19,2022-10-26,3499.0,449.0,All Levels,Development,C++,Yes,Obtain Modern C++ Object-Oriented Programming (OOP) and STL skills. C++14 and C++17 covered.  C++20 info see below.,https://www.udemy.com/course/beginning-c-plus-plus-programming/,https://img-c.udemycdn.com/course/750x422/1576854_9aeb_2.jpg
Docker and Kubernetes: The Complete Guide,1793828,4.67,265312,51364,22 hours,English,Paid,Stephen Grider,5487312,1,321,2018-08-21,2022-11-15,3399.0,449.0,All Levels,Development,Docker,No,"Build, test, and deploy Docker applications with Kubernetes while learning production-style development workflows",https://www.udemy.com/course/docker-and-kubernetes-the-complete-guide/,https://img-c.udemycdn.com/course/750x422/1793828_7999_2.jpg
R Programming A-Z™: R For Data Science With Real Exercises!,765242,4.65,242981,48359,10.5 hours,English,Paid,Kirill Eremenko and Ligency I Team and Ligency Team,"2364054, 27129696, 150405524",3,79,2016-02-23,2022-11-07,3499.0,449.0,All Levels,Development,R (programming language),Yes,"Learn Programming In R And R Studio. Data Analytics, Data Science, Statistical Analysis, Packages, Functions, GGPlot2",https://www.udemy.com/course/r-programming/,https://img-c.udemycdn.com/course/750x422/765242_2578_6.jpg
JavaScript: Understanding the Weird Parts,364426,4.7,180643,45822,12 hours,English,Paid,Anthony Alicea,2467626,1,89,2015-03-12,2022-11-14,3499.0,449.0,All Levels,Development,JavaScript,No,"An advanced JavaScript course for everyone! Scope, closures, prototypes, 'this', build your own framework, and more.",https://www.udemy.com/course/understand-javascript/,https://img-c.udemycdn.com/course/750x422/364426_2991_6.jpg
The Complete 2021 Flutter Development Bootcamp with Dart,2259120,4.63,156826,45783,29 hours,English,Paid,Dr. Angela Yu,31334738,1,217,2019-05-01,2021-12-20,3499.0,449.0,All Levels,Development,Google Flutter,No,Officially created in collaboration with the Google Flutter team.,https://www.udemy.com/course/flutter-bootcamp-with-dart/,https://img-c.udemycdn.com/course/750x422/2259120_305f_6.jpg
Python and Django Full Stack Web Developer Bootcamp,822444,4.51,187362,45435,32 hours,English,Paid,Jose Portilla,9685726,1,198,2017-02-24,2019-09-04,3499.0,449.0,All Levels,Development,Django,Yes,"Learn to build websites with HTML , CSS , Bootstrap , Javascript , jQuery , Python 3 , and Django!",https://www.udemy.com/course/python-and-django-full-stack-web-developer-bootcamp/,https://img-c.udemycdn.com/course/750x422/822444_a6db.jpg
The Python Bible™ | Everything You Need to Program in Python,903378,4.62,146762,43871,9 hours,English,Paid,Ziyad Yehia and Internet of Things Academy,"10444866, 102379883",2,74,2016-08-18,2021-04-13,3499.0,449.0,Beginner Level,Development,Python,No,Build 11 Projects and go from Beginner to Pro in Python with the World's Most Fun Project-Based Python Course!,https://www.udemy.com/course/the-python-bible/,https://img-c.udemycdn.com/course/750x422/903378_f32d_7.jpg
Complete Python Developer in 2023: Zero to Mastery,2473048,4.66,174786,42246,31 hours,English,Paid,Andrei Neagoie and Zero To Mastery,"38516954, 173002169",2,337,2019-09-23,2022-11-09,3499.0,449.0,All Levels,Development,Python,No,"How to become a Python 3 Developer and get hired! Build 12+ projects, learn Web Development, Machine Learning + more!",https://www.udemy.com/course/complete-python-developer-zero-to-mastery/,https://img-c.udemycdn.com/course/750x422/2473048_8255_5.jpg
The Complete React Native + Hooks Course,959700,4.55,175377,42011,38.5 hours,English,Paid,Stephen Grider,5487312,1,434,2016-09-16,2022-11-09,3299.0,449.0,All Levels,Development,React Native,No,"Understand React Native with Hooks, Context, and React Navigation.",https://www.udemy.com/course/the-complete-react-native-and-redux-course/,https://img-c.udemycdn.com/course/750x422/959700_8bd2_11.jpg
Deep Learning A-Z™: Hands-On Artificial Neural Networks,1151632,4.53,343068,41423,22.5 hours,English,Paid,Kirill Eremenko and Hadelin de Ponteves and Ligency I Team and Ligency Team,"2364054, 22113450, 27129696, 150405524",4,169,2017-03-28,2022-11-07,3499.0,449.0,All Levels,Development,Deep Learning,Yes,Learn to create Deep Learning Algorithms in Python from two Machine Learning & Data Science experts. Templates included.,https://www.udemy.com/course/deeplearning/,https://img-c.udemycdn.com/course/750x422/1151632_de9b.jpg
Master Microservices with Spring Boot and Spring Cloud,1352468,4.57,195203,40519,22 hours,English,Paid,in28Minutes Official,13363166,1,260,2017-09-18,2022-11-02,3499.0,449.0,All Levels,Development,Microservices,Yes,"Java Spring Boot Microservices 5-in-1 - Spring Boot, Spring Cloud, Docker, Kubernetes and REST API (REST Web Services)",https://www.udemy.com/course/microservices-with-spring-boot-and-spring-cloud/,https://img-c.udemycdn.com/course/750x422/1352468_3d97_8.jpg
SQL for Beginners: Learn SQL using MySQL and Database Design,1419182,4.53,127762,39453,8 hours,English,Paid,Tim Buchalka's Learn Programming Academy and Jean-Paul Roberts,"35101150, 11566988",2,122,2017-11-11,2022-10-26,3399.0,449.0,Beginner Level,Development,SQL,No,Understand SQL using the MySQL database. Learn Database Design and Data Analysis with Normalization and Relationships,https://www.udemy.com/course/sql-for-beginners-course/,https://img-c.udemycdn.com/course/750x422/1419182_b2cf.jpg
The Complete Oracle SQL Certification Course,866196,4.56,147601,38719,16.5 hours,English,Paid,Imtiaz Ahmad,7315098,1,71,2016-07-29,2021-11-07,3499.0,449.0,All Levels,IT & Software,Oracle SQL,Yes,"Don't Just Learn the SQL Language, Become Job-Ready and Launch Your Career as a Certified Oracle SQL Developer!",https://www.udemy.com/course/the-complete-oracle-sql-certification-course/,https://img-c.udemycdn.com/course/750x422/866196_be1d.jpg
"Advanced CSS and Sass: Flexbox, Grid, Animations and More!",1026604,4.79,179378,38446,28 hours,English,Paid,Jonas Schmedtmann,7799204,1,126,2017-10-25,2022-11-07,3499.0,449.0,Intermediate Level,Development,CSS,Yes,"The most advanced and modern CSS course on the internet: master flexbox, CSS Grid, responsive design, and so much more.",https://www.udemy.com/course/advanced-css-and-sass/,https://img-c.udemycdn.com/course/750x422/1026604_790b_2.jpg
Understanding TypeScript - 2023 Edition,947098,4.66,176485,36890,15 hours,English,Paid,Maximilian Schwarzmüller,13952972,1,198,2016-09-12,2022-11-02,3499.0,449.0,All Levels,Development,Typescript,Yes,"Boost your JavaScript projects with TypeScript: Learn all about core types, generics, TypeScript + React or Node & more!",https://www.udemy.com/course/understanding-typescript/,https://img-c.udemycdn.com/course/750x422/947098_02ec_2.jpg
"NodeJS - The Complete Guide (MVC, REST APIs, GraphQL, Deno)",1879018,4.68,188814,36888,40.5 hours,English,Paid,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,"31926668, 13952972",2,543,2018-10-23,2022-11-03,3499.0,449.0,All Levels,Development,Express Framework,Yes,"Master Node JS & Deno.js, build REST APIs with Node.js, GraphQL APIs, add Authentication, use MongoDB, SQL & much more!",https://www.udemy.com/course/nodejs-the-complete-guide/,https://img-c.udemycdn.com/course/750x422/1879018_95b6_3.jpg
