course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Adobe Photoshop CC Essentials | Photoshop Retouching,697570,4.7,43064,2316,37.5 hours,English,Paid,Chris Parker,761926,1,351,2015-12-29,2022-11-06,2299.0,449.0,Beginner Level,Photography & Video,Photoshop Retouching,No,This Adobe Photoshop masterclass will teach you Photoshop retouching + photo editing. Bonus: 7 Photoshop courses in 1.,https://www.udemy.com/course/master-adobe-photoshop-cc-6-be-more-productive/,https://img-c.udemycdn.com/course/750x422/697570_8598_11.jpg
Night Photography: You Can Shoot Stunning Night Photos,1171588,4.52,105072,2168,3 hours,English,Paid,Phil Ebiner and William Carnahan and Sam Shimizu-Jones and Video School,"317821, 14267432, 10228478, 19701574",4,44,2017-04-26,2022-09-30,799.0,449.0,All Levels,Photography & Video,Night Photography,Yes,You will shoot amazing night photos that impress your family and friends with this complete night photography course!,https://www.udemy.com/course/night-photography/,https://img-c.udemycdn.com/course/750x422/1171588_ab12_9.jpg
Adobe Lightroom CC + Classic / Learn Photo Editing by Pro,557194,4.41,16789,2136,22.5 hours,English,Paid,Chris Parker,761926,1,262,2015-08-20,2022-11-08,2299.0,449.0,All Levels,Photography & Video,Adobe Lightroom,Yes,UPDATED to version 12. Learn all my Lightroom secrets & photo editing techniques.  Get organized & make your images pop.,https://www.udemy.com/course/master-adobe-lightroom-6-in-1-day/,https://img-c.udemycdn.com/course/750x422/557194_faae_9.jpg
Adobe Lightroom Masterclass - Beginner to Expert,1189136,4.38,278513,1980,8 hours,English,Paid,YouAccel Training,26018032,1,146,2017-06-30,2017-06-29,3499.0,449.0,All Levels,Photography & Video,Adobe Lightroom,No,"Learn to Sort, Filter, Organize and Edit photos like a pro in this comprehensive guide to Adobe Lightroom",https://www.udemy.com/course/adobe-lightroom-masterclass-beginner-to-expert/,https://img-c.udemycdn.com/course/750x422/1189136_2186_4.jpg
Film using ANY Camera! Basics of Shooting Video Correctly,2359452,4.62,4943,1963,3 hours,English,Paid,Gene Nagata,50334822,1,42,2019-05-27,2019-07-04,799.0,799.0,Beginner Level,Photography & Video,Videography,No,"Complete guide to filming on a Phone, DSLR, Mirrorless, or Cinema Camera",https://www.udemy.com/course/videocamerabasics/,https://img-c.udemycdn.com/course/750x422/2359452_dbb5_2.jpg
Photography - Become a Better Photographer - Part I,15392,4.67,15711,1927,5.5 hours,English,Paid,Bernie Raffe AMPA,165065,1,53,2012-07-12,2020-10-29,1499.0,649.0,All Levels,Photography & Video,Photography,No,"See results today! 50 photography tips for taking amazing photos with your DSLR, Mirrorless or compact camera.",https://www.udemy.com/course/great-photography-tips-photo-tutorials/,https://img-c.udemycdn.com/course/750x422/15392_15b9_30.jpg
VIDEO CINEMATOGRAPHY techniques loved by pro filmmakers,420242,4.33,9505,1922,3.5 hours,English,Paid,Andrew St.Pierre White,10959416,1,43,2015-02-26,2018-03-10,3399.0,449.0,Beginner Level,Photography & Video,Videography,No,Creative video. Learn what pro broadcast camera ops do to grab and excite an audience. Taught by a pro broadcaster,https://www.udemy.com/course/motivate-inspire-and-empower-your-video-audience/,https://img-c.udemycdn.com/course/750x422/420242_a7fb_9.jpg
Wedding Photography: Complete Guide to Wedding Photography,557386,4.4,75892,1911,5.5 hours,English,Paid,Phil Ebiner and William Carnahan and Video School,"317821, 14267432, 19701574",3,104,2015-07-27,2022-09-30,799.0,449.0,All Levels,Photography & Video,Wedding Photography,Yes,"Learn exactly how to become a wedding photographer, start a photo business of your own, and shoot better wedding photos.",https://www.udemy.com/course/wedding-photography-course/,https://img-c.udemycdn.com/course/750x422/557386_009f_5.jpg
Hollywood Film School: Filmmaking & TV Directing Masterclass,1107438,4.42,11304,1809,5 hours,English,Paid,IFH Courses and Gil Bettman,"17750224, 30683834",2,42,2017-04-19,2018-07-03,3499.0,449.0,All Levels,Photography & Video,Filmmaking,No,"Learn How to Be a Working Hollywood Director, Take Your Filmmaking, Film School & Video Production to the Next Level.",https://www.udemy.com/course/hollywood-film-television-video-directing-filmmaker/,https://img-c.udemycdn.com/course/750x422/1107438_066f_4.jpg
YouTube Academy 2022: Complete Beginner to Pro Step-by-Step,3714720,4.6,88423,1800,5.5 hours,English,Paid,Dan Britain,130091392,1,64,2020-12-24,2022-11-06,799.0,449.0,All Levels,Photography & Video,YouTube Audience Growth,Yes,"The Most Up-to-date Guide to Starting, Branding, Getting views and Subs, Filming, Growing and Making Money on YouTube",https://www.udemy.com/course/youtubeacademy/,https://img-c.udemycdn.com/course/750x422/3714720_9b9f_5.jpg
Complete Photography Masterclass: 4 Courses IN 1,1576954,4.57,159611,1792,2 hours,English,Paid,Creative Online School,19720974,1,37,2018-03-02,2018-05-16,3499.0,449.0,All Levels,Photography & Video,Photography,No,"Become master in photography, basic concepts, HDR photos, Night photography, Adobe Lightroom, Adobe Photoshop and more.",https://www.udemy.com/course/the-photography-masterclass/,https://img-c.udemycdn.com/course/750x422/1576954_6075.jpg
Drone Photography | Shoot Professional Photos With Any Drone,1613230,4.7,7975,1660,2 hours,English,Paid,Dale McManus,37232048,1,29,2018-04-17,2019-03-08,2899.0,449.0,All Levels,Photography & Video,Drone and Aerial Photography,Yes,Your Complete Online Guide to Shooting Incredible Drone Photography Like a Professional,https://www.udemy.com/course/dronephotography/,https://img-c.udemycdn.com/course/750x422/1613230_06be_6.jpg
Cinematography Masterclass: The Complete Videography Guide,3449946,4.48,9205,1657,6 hours,English,Paid,Julian Melanson,25772334,1,87,2020-09-06,2021-05-31,3499.0,449.0,All Levels,Photography & Video,Cinematography,Yes,"9 Steps to Setup, Light, Record Audio & Shoot Your Videos Like a Filmmaking Pro",https://www.udemy.com/course/cinematography-masterclass/,https://img-c.udemycdn.com/course/750x422/3449946_33bf_2.jpg
Learn Landscape Photography,1138246,4.35,32092,1618,1 hour,English,Paid,Ray Salisbury,14861218,1,12,2017-03-11,2018-05-03,799.0,449.0,Intermediate Level,Photography & Video,Landscape Photography,No,Get inspired | Learn more | Go places,https://www.udemy.com/course/learn-landscapes/,https://img-c.udemycdn.com/course/750x422/1138246_094d.jpg
VIDEO STORYTELLING. Creative Excellence Class,1556940,4.55,7613,1617,4.5 hours,English,Paid,Andrew St.Pierre White,10959416,1,34,2018-11-19,2021-08-11,3499.0,449.0,All Levels,Photography & Video,Storytelling,Yes,"Creative videography, storytelling, shooting and editing in an easy to follow course for intermediates and beginners.",https://www.udemy.com/course/videography-storytelling/,https://img-c.udemycdn.com/course/750x422/1556940_1380_5.jpg
Photography Beginners: DSLR Photography Camera Settings,410068,4.56,7310,1612,1.5 hours,English,Paid,Rosie Parsons,2445574,1,29,2017-07-29,2017-11-13,3499.0,449.0,Beginner Level,Photography & Video,Digital Camera Functionality,No,Photography settings - learn how to get the most from your DSLR camera and improve your photography!,https://www.udemy.com/course/dslr-camera-settings-photography-for-beginners-photography-made-easy/,https://img-c.udemycdn.com/course/750x422/410068_fea4_2.jpg
Photography Composition & Portrait Photography Masterclass,1039840,4.53,13004,1590,11.5 hours,English,Paid,Mark Timberlake and Philomena Timberlake,"8358994, 8673618",2,139,2016-12-22,2022-09-01,3499.0,449.0,Beginner Level,Photography & Video,Photography,No,Creative Photography Masterclass - Learn How To Compose Images & Observe Light - Studio / Portrait  / Street Photography,https://www.udemy.com/course/creative-photography-composition-masterclass/,https://img-c.udemycdn.com/course/750x422/1039840_2c07_2.jpg
Make Epic Videos for the Internet!,1788930,4.79,4700,1577,2.5 hours,English,Paid,Gene Nagata,50334822,1,29,2018-07-31,2018-08-21,799.0,799.0,All Levels,Photography & Video,Filmmaking,No,"YouTube, Facebook, IGTV, etc. They all want one thing from you... Great Content! Let's start creating!",https://www.udemy.com/course/make-epic-videos-for-the-internet/,https://img-c.udemycdn.com/course/750x422/1788930_4d3a_2.jpg
Practical Photography for Absolute Beginners: 9 Courses in 1,1325502,4.05,162629,1509,2 hours,English,Paid,Creative Online School,19720974,1,151,2017-09-12,2021-06-21,3499.0,449.0,All Levels,Photography & Video,Photography,No,"Become pro photographer - Understand camera gear, lighting + composition, portrait, stock photography sell photo online",https://www.udemy.com/course/complete-photography-course/,https://img-c.udemycdn.com/course/750x422/1325502_3ec6.jpg
Photography - The Ultimate Guide to Using Off-Camera Flash,419262,4.6,9048,1473,3.5 hours,English,Paid,Bernie Raffe AMPA,165065,1,38,2015-03-10,2020-12-29,1499.0,649.0,All Levels,Photography & Video,Flash Photography,Yes,Follow me on 19 photo sessions & learn to create beautiful light using small flashes & take stunning dramatic portraits.,https://www.udemy.com/course/photography-off-camera-flash-using-speedlights/,https://img-c.udemycdn.com/course/750x422/419262_f69b_5.jpg
DSLR Video Production & Videography: Better Video Today,546990,4.42,28651,1459,4 hours,English,Paid,Phil Ebiner and Video School,"317821, 19701574",2,85,2015-08-17,2022-03-17,799.0,449.0,All Levels,Photography & Video,Video Production,No,Learn how to shoot beautiful video with your DSLR camera. This is the perfect video course for beginners and hobbyists.,https://www.udemy.com/course/dslr-video-production-online-course-tutorial-training/,https://img-c.udemycdn.com/course/750x422/546990_e735_3.jpg
Long Exposure Photography: Shoot Your Own Stunning Photos,673836,4.3,21082,1454,1.5 hours,English,Paid,Phil Ebiner and Video School,"317821, 19701574",2,30,2015-11-19,2022-09-30,799.0,529.0,Intermediate Level,Photography & Video,Photography,No,"Quick start long exposure course. You can capture beautiful photographs with your DSLR, mirrorless and iPhone cameras.",https://www.udemy.com/course/long-exposure-photography-tutorial/,https://img-c.udemycdn.com/course/750x422/673836_f50c_4.jpg
Outstanding Composition: How to blow away your audience,288324,4.31,27427,1446,5 hours,English,Paid,Thomas Leuthard,6605426,1,32,2015-03-02,2015-02-28,2299.0,449.0,All Levels,Photography & Video,Photography Composition,No,Learn how to impress your followers with perfectly composed photographs which stand out in the crowd on every platform.,https://www.udemy.com/course/composition/,https://img-c.udemycdn.com/course/750x422/288324_b847.jpg
Professional Retouching Course in Photoshop,1047320,4.26,28516,1438,9 hours,English,Paid,Marcin Mikus,8124392,1,80,2016-12-29,2021-08-09,3499.0,449.0,All Levels,Photography & Video,Photoshop Retouching,Yes,"Photoshop Non-destructive Retouching Techniques. Learn Portrait, Beauty and Outdoor Retouching in Photoshop.",https://www.udemy.com/course/professional-retouching-in-photoshop/,https://img-c.udemycdn.com/course/750x422/1047320_6e1c_6.jpg
Canon Camera Course: Getting Started with Canon Photography,2140516,4.64,50790,1412,3.5 hours,English,Paid,Phil Ebiner and Video School,"317821, 19701574",2,45,2019-05-23,2022-08-06,799.0,449.0,Beginner Level,Photography & Video,Digital Camera Functionality,No,Improve your photography by learning how to confidently use your Canon DSLR camera - perfect for beginner photographers!,https://www.udemy.com/course/canon-dslr-photography-course/,https://img-c.udemycdn.com/course/750x422/2140516_5dca_3.jpg
Portrait Photography for Beginners,1396760,4.33,86952,1402,4.5 hours,English,Paid,William Carnahan and Video School and Phil Ebiner,"14267432, 19701574, 317821",3,50,2017-12-13,2022-09-30,3399.0,449.0,All Levels,Photography & Video,Portrait Photography,Yes,You'll learn how to take better portraits with any camera in this complete portrait photography course.,https://www.udemy.com/course/portrait-photography-course/,https://img-c.udemycdn.com/course/750x422/1396760_6efa_2.jpg
Street Photography: How I approach people on the streets...,272718,4.5,32114,1391,9.5 hours,English,Paid,Thomas Leuthard,6605426,1,48,2014-08-22,2014-10-22,2299.0,449.0,All Levels,Photography & Video,Street Photography,No,"Learn how to get over your fear, how to approach people and how to improve the creativity and quality of your photos.",https://www.udemy.com/course/streetphotography/,https://img-c.udemycdn.com/course/750x422/272718_657b_4.jpg
Cinematic Color Grading: Making Your Videos Come Alive,1084076,4.12,5787,1359,2 hours,English,Paid,Matti Haapoja,21301302,1,30,2017-01-31,2017-03-23,3499.0,449.0,All Levels,Photography & Video,Color Grading,No,Learn how to take your footage to the next level using professional color correct and grading techniques.,https://www.udemy.com/course/cinematic-color-grading-course/,https://img-c.udemycdn.com/course/750x422/1084076_0f91.jpg
Affinity Photo: Beginner to Pro via Reference and Workflow,1654560,4.53,7956,1357,18 hours,English,Paid,Simon Foster,11847960,1,137,2018-04-27,2022-02-11,3399.0,449.0,Beginner Level,Photography & Video,Affinity Photo,No,"Master Affinity Photo - the tools, the techniques and the methods!",https://www.udemy.com/course/affinity-photo-beginner-to-pro-via-reference-and-workflow/,https://img-b.udemycdn.com/course/750x422/1654560_2c02.jpg
Basic Food Photography,119486,4.38,8511,1307,6 hours,English,Paid,Andrew Olson,2405664,1,30,2013-11-29,2021-02-13,2299.0,449.0,All Levels,Photography & Video,Food Photography,No,Learn how to take delicious food photos from scratch,https://www.udemy.com/course/basic-food-photography/,https://img-b.udemycdn.com/course/750x422/119486_87e4_11.jpg
Photography for Kids: Project-Based Beginner Photography,73572,4.08,67452,1304,2.5 hours,English,Paid,Phil Ebiner and Anthony Ebiner and Video School,"317821, 1152420, 19701574",3,21,2013-08-14,2022-08-09,799.0,529.0,Beginner Level,Photography & Video,Photography,No,12 weeks of adventure projects make this the perfect course for kids and beginners to learn how to use a camera properly,https://www.udemy.com/course/photography-for-kids-online-course/,https://img-b.udemycdn.com/course/750x422/73572_220d_9.jpg
Stunning Aerial Videography and Photography Using Drones,335544,4.68,9688,1286,6 hours,English,Paid,Bruce Geddes,6698750,1,77,2014-12-04,2021-02-09,3299.0,649.0,All Levels,Photography & Video,Drone and Aerial Photography,No,Create aerial video & photos that DELIGHT your audience: Learn from basic drone handling up to advanced flying & editing,https://www.udemy.com/course/drones-aerial-videography-and-photography/,https://img-b.udemycdn.com/course/750x422/335544_a63c_3.jpg
Phantom & Mavic Filmschool 1- master autopilot with Litchi,702694,4.3,4487,1281,6 hours,English,Paid,Laurence Seberini,18765258,1,56,2015-12-30,2019-02-11,1299.0,449.0,All Levels,Photography & Video,Litchi,No,Use autopilot to get amazing cinematic shots with your drone. You will master the Litchi app & take pro footage!,https://www.udemy.com/course/phantom-filmschool/,https://img-b.udemycdn.com/course/750x422/702694_9ea6_4.jpg
The Art of Seeing Photography training for the Artist in you,185280,4.3,4889,1227,1 hour,English,Paid,Adam Marelli,4375790,1,5,2014-07-09,2014-08-13,799.0,449.0,All Levels,Photography & Video,Photography,No,Discover how to see like an artist & take the best photos of your life.,https://www.udemy.com/course/a-room-for-improvement/,https://img-b.udemycdn.com/course/750x422/185280_3c07_3.jpg
Video Editing with Adobe Premiere Pro CC 2022 for Beginners,1832998,4.02,178674,1208,1 hour,English,Paid,AK Media,33718622,1,30,2018-08-20,2020-10-29,3499.0,449.0,Beginner Level,Photography & Video,Adobe Premiere,No,Learn how to start editing videos in Adobe Premiere Pro CC with these simple follow along tutorials.,https://www.udemy.com/course/video-editing-with-adobe-premiere-pro-cc-for-beginners/,https://img-b.udemycdn.com/course/750x422/1832998_e565_5.jpg
Adobe Premiere Pro Ultimate Guide,3097200,4.38,152567,1202,13.5 hours,English,Paid,Learn Tech Plus,14836466,1,197,2020-07-29,2022-11-07,3499.0,449.0,All Levels,Photography & Video,Adobe Premiere,No,Ultimate A-Z Guide for Adobe Premiere Pro 2022 Go From Basic to Advanced with 30 Projects + 30 Assignments From Scratch,https://www.udemy.com/course/adobe-premiere-pro-cc-2020/,https://img-b.udemycdn.com/course/750x422/3097200_eb8c_9.jpg
VIDEO EDITING. Techniques loved by pro broadcast filmmakers,432902,4.48,7620,1173,3.5 hours,English,Paid,Andrew St.Pierre White,10959416,1,30,2015-03-10,2020-09-27,3499.0,449.0,Intermediate Level,Photography & Video,Video Editing,No,"Creative video editing techniques used by professionals and taught by a veteran, international award-winning editor.",https://www.udemy.com/course/creative-video-editing-how-to-edit-to-engage-your-audience/,https://img-b.udemycdn.com/course/750x422/432902_9c4a_5.jpg
Learning Final Cut Pro X - Video Editing Mastery,301316,4.75,6361,1153,6.5 hours,English,Paid,Infinite Skills,39032,1,114,2014-09-24,2017-01-06,2299.0,449.0,All Levels,Photography & Video,Final Cut Pro,No,Learning Final Cut Pro X. A detailed course aimed at teaching users how to use FCP X on the Mavericks or Yosemite OS.,https://www.udemy.com/course/learning-final-cut-pro-x-video-editing-mastery/,https://img-b.udemycdn.com/course/750x422/301316_4239_5.jpg
Adobe Premiere Pro CC Essential Video Editing Zero To Hero,3604676,4.27,119713,1152,4 hours,English,Paid,Stephen Koel Soren,43500372,1,31,2020-11-08,2022-07-28,3499.0,449.0,Beginner Level,Photography & Video,Video Editing,No,"Video Editing Course For Beginners and Youtube, Facebook, Instagram Video Editing Masterclass Basic To Advanced",https://www.udemy.com/course/adobe-premiere-pro-cc-essential-video-editing-zero-to-hero/,https://img-b.udemycdn.com/course/750x422/3604676_63b5_4.jpg
Real Estate Photography: How To Get Started,1416588,4.72,4028,1148,1.5 hours,English,Paid,Greg Gottfried,25989848,1,29,2017-11-02,2019-06-18,799.0,449.0,All Levels,Photography & Video,Real Estate Photography,No,"Discover the secrets to starting a highly profitable real estate photo business. Taking Photos, Editing, Delivery etc.",https://www.udemy.com/course/real-estate-photography/,https://img-b.udemycdn.com/course/750x422/1416588_17ec_2.jpg
Premiere Pro Lumetri: Color Correct like a Pro,675740,4.17,3876,1133,2 hours,English,Paid,Jordy Vandeput,7502200,1,22,2015-11-25,2016-08-10,1699.0,449.0,Intermediate Level,Photography & Video,Adobe Premiere,No,Learn the essentials of color philosophy and perform technical color correction and grading tasks.,https://www.udemy.com/course/premiere-pro-lumetri-color-correct-like-a-pro/,https://img-b.udemycdn.com/course/750x422/675740_6bc4.jpg
