course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Emotional Intelligence at Work: Learn from Your Emotions,2246852,4.54,85171,42478,1 hour,English,Paid,Leila Bulling Towne,55148420,1,21,2019-03-18,2021-06-16,2599.0,2599.0,Beginner Level,Business,Master Your Emotions,Yes,"Master EQ to identify emotions in yourself and others, manage your emotions, and improve your relationships at work.",https://www.udemy.com/course/emotional-intelligence-at-work-learn-from-your-emotions/,https://img-b.udemycdn.com/course/750x422/2246852_8860.jpg
Business Analysis Fundamentals - 2022,751792,4.57,150580,41840,9 hours,English,Paid,The BA Guide | Jeremy Aschenbrenner,14738472,1,70,2016-02-21,2022-11-01,3499.0,449.0,Beginner Level,Business,Business Analysis,Yes,"Set yourself up for success, learn the key business analysis concepts to thrive in your Business Analyst career",https://www.udemy.com/course/business-analysis-ba/,https://img-b.udemycdn.com/course/750x422/751792_622e_9.jpg
The Business Intelligence Analyst Course 2022,1653432,4.63,201143,39460,22 hours,English,Paid,365 Careers,8280056,1,443,2018-04-25,2022-09-14,3499.0,449.0,All Levels,Business,Business Analysis,No,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-b.udemycdn.com/course/750x422/1653432_3a57_3.jpg
Design Thinking for Beginners: Develop Innovative Ideas,2409722,4.33,65465,32777,1 hour,English,Paid,Laura Pickel,74469102,1,29,2019-08-12,2021-01-28,2899.0,449.0,Beginner Level,Business,Design Thinking,Yes,Apply the five-step design thinking process to identify and creatively solve problems using a human-centered approach.,https://www.udemy.com/course/design-thinking-for-beginners/,https://img-b.udemycdn.com/course/750x422/2409722_af72.jpg
PMP Certification Exam Prep Course 35 PDU Contact Hours/PDU,1759114,4.7,106987,32645,39 hours,English,Paid,"TIA Education, Andrew Ramdayal",4897424,1,452,2019-01-03,2022-01-15,3299.0,449.0,All Levels,Business,PMP,Yes,Get your PMP Certification with this course. Fully updated for the 2022 PMP Exam,https://www.udemy.com/course/pmp-certification-exam-prep-course-pmbok-6th-edition/,https://img-b.udemycdn.com/course/750x422/1759114_873a_12.jpg
Email Etiquette: Write More Effective Emails At Work,552372,4.57,88803,32449,1 hour,English,Paid,Clare Lynch,8286392,1,32,2017-10-13,2022-10-19,1299.0,449.0,All Levels,Business,Email Writing and Etiquette,No,How to write emails that get results. How to write emails that build better working relationships.,https://www.udemy.com/course/business-emails/,https://img-b.udemycdn.com/course/750x422/552372_1adb.jpg
Scrum Certification 2022 +Scrum Master+ Agile Scrum Training,362632,4.51,243256,31517,3 hours,English,Paid,Paul Ashun,8511636,1,71,2015-01-30,2022-04-17,3499.0,449.0,All Levels,Business,Scrum,No,Overview of Scrum Agile project management+common questions+tips to pass PSM scrum org ONLINE Scrum Master Certification,https://www.udemy.com/course/scrum-certification/,https://img-b.udemycdn.com/course/750x422/362632_4f4f_2.jpg
The Customer: How to Understand Their Needs (BITE SIZE),640936,4.51,56922,29199,1 hour,English,Paid,Learoy Tonight,13379404,1,20,2015-10-20,2016-03-16,1299.0,449.0,All Levels,Business,Customer Service,No,Be guided on understanding the modern customer and how their needs have changed over time,https://www.udemy.com/course/customer-how-to-understand-customer-needs/,https://img-b.udemycdn.com/course/750x422/640936_32e9_2.jpg
Conscious Listening,139166,4.54,62084,28466,1.5 hours,English,Paid,Julian Treasure,305484,1,14,2013-12-31,2017-08-21,1499.0,1499.0,All Levels,Business,Listening Skills,No,Transform your confidence and communication by becoming somebody that people love speaking to.,https://www.udemy.com/course/conscious-listening/,https://img-b.udemycdn.com/course/750x422/139166_cae0_6.jpg
The Ultimate Hands-On Hadoop: Tame your Big Data!,996228,4.6,161557,27822,15 hours,English,Paid,Sundog Education by Frank Kane and Frank Kane and Sundog Education Team,"13148312, 32164746, 168079506",3,105,2017-02-23,2022-09-18,1299.0,449.0,All Levels,Business,Big Data,Yes,"Data Engineering and Hadoop tutorial with MapReduce, HDFS, Spark, Flink, Hive, HBase, MongoDB, Cassandra, Kafka + more!",https://www.udemy.com/course/the-ultimate-hands-on-hadoop-tame-your-big-data/,https://img-b.udemycdn.com/course/750x422/996228_af5f_3.jpg
