course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Animal Communication For beginners,1173804,4.75,8407,2466,1 hour,English,Paid,Claire Bloomfield,27153084,1,24,2017-04-17,2022-11-07,999.0,449.0,Beginner Level,Lifestyle,Animal Communication (human-animal),No,Learn an easy process for communicating with animals telepathically.,https://www.udemy.com/course/animal-communication-for-beginners/,https://img-c.udemycdn.com/course/750x422/1173804_afac_2.jpg
Inside Your Dog's Mind with Victoria Stilwell,1177482,4.34,10385,2461,3 hours,English,Paid,Victoria Stilwell,31160750,1,59,2017-05-15,2017-05-11,3499.0,449.0,All Levels,Lifestyle,Dog Behavior,No,"Understanding canine behavior and how dogs think, feel and learn to make dog training easier & more effective.",https://www.udemy.com/course/insideyourdogsmind/,https://img-c.udemycdn.com/course/750x422/1177482_cafc.jpg
Foundations for Mastering Watercolor Painting / FIRST STEPS,949316,4.74,10062,2431,3.5 hours,English,Paid,Jill Poyerd,22596358,1,37,2016-09-13,2020-05-11,2299.0,449.0,All Levels,Lifestyle,Watercolor Painting,No,"An in-depth, approachable look at painting materials that will make mastering the medium truly possible.",https://www.udemy.com/course/foundations-for-mastering-watercolor-painting/,https://img-c.udemycdn.com/course/750x422/949316_2a64_11.jpg
Remove Blocks to Psychic Power with Past Life Therapy,634278,4.7,11147,2419,2.5 hours,English,Paid,Sal Jade,2443102,1,26,2015-11-03,2022-11-02,1299.0,449.0,All Levels,Lifestyle,Psychic,No,CERTIFICATE COURSE! Spiritual Healing by Unlocking Your Psychic Powers and Healing Abilities with Past Life Regression,https://www.udemy.com/course/pastliferegressionforpsychicdevelopment/,https://img-c.udemycdn.com/course/750x422/634278_cec6_6.jpg
Crystal Healing: The Complete Certified Practitioners Course,1612904,4.72,10935,2369,5 hours,English,Paid,Sasha Miller,37076412,1,60,2018-03-25,2020-11-02,3499.0,449.0,All Levels,Lifestyle,Crystal Energy,No,Discover the Healing Power of Crystals & Learn Everything You Need to Begin Crystal Healing • Great for ALL Skill Levels,https://www.udemy.com/course/crystal-healing-practitioners-course-with-certificate/,https://img-c.udemycdn.com/course/750x422/1612904_28b3_2.jpg
Head Drawing Fundamentals Made Simple,1419196,4.66,14639,2269,6 hours,English,Paid,Ethan Nguyen,38163892,1,36,2018-06-06,2022-11-04,2799.0,449.0,All Levels,Lifestyle,Portraiture,Yes,How to Draw Realistic Portraits & Faces Step-by-Step / Sketch People & Facial Features For Beginners,https://www.udemy.com/course/portrait-drawing-fundamentals-made-simple/,https://img-c.udemycdn.com/course/750x422/1419196_5261_4.jpg
Healthy Cooking Fundamentals,863126,4.62,21861,2168,1.5 hours,English,Paid,Chef Nic DeMuth,16310284,1,43,2016-06-27,2016-06-28,3399.0,449.0,Beginner Level,Lifestyle,Cooking,No,A practical course to take your cooking skills from dull to delicious,https://www.udemy.com/course/up-beet-cooking-fundamentals/,https://img-c.udemycdn.com/course/750x422/863126_a899_5.jpg
Dr. Ian Dunbar's SIRIUS® Dog Trainer Academy - All 4 Days,53424,4.67,17217,2057,28.5 hours,English,Paid,Ian Dunbar,9330,1,45,2013-07-10,2017-03-17,3499.0,449.0,All Levels,Lifestyle,Dog Training,No,Learn how to train dogs the SIRIUS® way!  Learn how to run and promote your own dog-friendly dog training business.,https://www.udemy.com/course/sirius-dog-trainer-academy-4days/,https://img-c.udemycdn.com/course/750x422/53424_d671_8.jpg
Mastering Brushstrokes - Part 1,1414956,4.71,12341,2036,5 hours,English,Paid,Jill Poyerd,22596358,1,65,2017-11-21,2020-11-30,2299.0,449.0,All Levels,Lifestyle,Painting,No,"Master key brushstrokes that lie at the core of watercolor, oil, and acrylic painting.",https://www.udemy.com/course/mastering-brushstrokes-part1/,https://img-c.udemycdn.com/course/750x422/1414956_d944_15.jpg
Learn Vedic Astrology Part 1,1234568,4.7,9037,2010,17 hours,English,Paid,Janet M,2646376,1,98,2017-07-02,2022-02-01,3499.0,449.0,Beginner Level,Lifestyle,Astrology,Yes,"Learn astronomy for astrologers, planetary & sign characteristics, Rahu & Ketu mythology, and pick up online resources.",https://www.udemy.com/course/learnvedicastrologypart1/,https://img-c.udemycdn.com/course/750x422/1234568_8080.jpg
Karuna Ki Reiki Master Training,1272092,4.79,7140,1930,1 hour,English,Paid,Aimee Phlegar,30943448,1,30,2017-07-13,2022-03-21,3499.0,449.0,Expert Level,Lifestyle,Reiki,No,Learn. Heal. Transform.,https://www.udemy.com/course/karuna-ki-reiki-master-training/,https://img-c.udemycdn.com/course/750x422/1272092_ea9a.jpg
How to be a Psychic Medium - Psychic Mediumship Development,2037788,4.72,7812,1923,2 hours,English,Paid,Julian Jenkins,56808592,1,11,2018-12-06,2021-11-25,3399.0,449.0,All Levels,Lifestyle,Mediumship,Yes,"Certified: Channeling Your Spirituality, Psychic Mediumship, Activate 8th Chakra for True Psychic Mediumship Development",https://www.udemy.com/course/how-to-be-a-psychic-now/,https://img-c.udemycdn.com/course/750x422/2037788_263c_9.jpg
Crush Micro Stakes Online Poker: The Complete Mastery Guide,496960,4.63,12262,1883,28 hours,English,Paid,"Alton Hardin | 100,000+ Enrollments Worldwide and MicroGrinder Poker School","10099014, 10737982",2,173,2015-05-21,2022-10-28,3399.0,449.0,All Levels,Lifestyle,Poker,Yes,Learn to Master Online Micro Stakes 6-Max and Full Ring No Limit Hold’em Poker Games!,https://www.udemy.com/course/crush-online-micro-stakes-poker/,https://img-c.udemycdn.com/course/750x422/496960_716a_5.jpg
Professional Advanced Angelic Healing Practitioner Course,1496440,4.81,7753,1865,3 hours,English,Paid,The Academy of Ancient Magik,18651996,1,58,2018-01-31,2022-09-10,3499.0,449.0,All Levels,Lifestyle,Spiritual Healing,No,Learn everything you need to know to offer paid for healings as an Advanced Angelic Healing Practitioner,https://www.udemy.com/course/certified-advanced-angelic-healing-practitioner-diploma/,https://img-c.udemycdn.com/course/750x422/1496440_be26_4.jpg
The Complete Beginners Drawing and Shading Course,1318770,4.62,9339,1811,10.5 hours,English,Paid,Cindy Wider,978607,1,97,2018-02-22,2022-09-21,3399.0,449.0,Beginner Level,Lifestyle,Drawing,No,The ideal drawing course for beginners to advanced. Super easy pencil drawing method. Everything explained in detail.,https://www.udemy.com/course/beginners-drawing-course/,https://img-c.udemycdn.com/course/750x422/1318770_b591_4.jpg
Permaculture Design Course,2698158,4.31,9810,1744,54.5 hours,English,Paid,Tagari Publications Permaculture Institute and Tagari Student Support and Lisa Pucci and Greg Knibbs,"96811902, 121761585, 143334820, 20056216",4,40,2020-01-18,2021-03-01,3499.0,449.0,All Levels,Lifestyle,Permaculture,Yes,"Learn to apply sustainable and productive land use design strategies to any property or site, anywhere in the world!",https://www.udemy.com/course/permaculture-design-course/,https://img-c.udemycdn.com/course/750x422/2698158_ab2d_4.jpg
The Complete Guide to League of Legends,1712886,4.55,5234,1716,3.5 hours,English,Paid,"LVLUP Dojo and Nicholas ""NicoThePico"" Korsgård","36499284, 49330344",2,43,2018-06-07,2018-10-21,3899.0,499.0,All Levels,Lifestyle,League of Legends,Yes,"Learn how to improve your game mechanics, micro/macro knowledge, and rank from former LCS coach, NicoThePico.",https://www.udemy.com/course/the-complete-guide-to-league-of-legends/,https://img-c.udemycdn.com/course/750x422/1712886_5ce0.jpg
Tarot Master Certification,1527396,4.63,5554,1684,5 hours,English,Paid,Joey Wargachuk,22689874,1,47,2018-04-08,2022-11-01,3699.0,449.0,All Levels,Lifestyle,Tarot Reading,No,Learn Tarot to improve your life and Make Money!,https://www.udemy.com/course/tarot-master-certification/,https://img-c.udemycdn.com/course/750x422/1527396_a618_3.jpg
