course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Be a Voice Actor: Making a Living with Your Voice,211024,4.46,9682,1894,3 hours,English,Paid,Laci Morgan,3189436,1,63,2014-06-25,2020-08-28,4299.0,649.0,All Levels,Music,Voice Acting,Yes,Learn the tools and techniques to get started in the world of voiceovers,https://www.udemy.com/course/beavoiceactor/,https://img-c.udemycdn.com/course/750x422/211024_a2df_2.jpg
Complete Ukulele Beginner Course,1266932,4.75,11112,1882,5 hours,English,Paid,Jakob Puchmayr,30390414,1,177,2017-09-26,2021-09-15,3299.0,649.0,Beginner Level,Music,Ukulele,Yes,Master The Basic Techniques Of Playing The Ukulele & Learn Your First Songs,https://www.udemy.com/course/complete-ukulele-beginner-course/,https://img-c.udemycdn.com/course/750x422/1266932_e6db_4.jpg
Learn to Play Saxophone: Beginner to Pro in Under Four Hours,174562,4.27,8328,1865,4 hours,English,Paid,MusicProfessor Online Music Lessons,3880294,1,77,2014-03-03,2022-07-11,2299.0,649.0,Beginner Level,Music,Saxophone,No,"Master the art of Saxophone!  Cover a year's worth of private lessons in just a few hours, for a fraction of the cost.",https://www.udemy.com/course/saxophone-a-beginners-guide/,https://img-c.udemycdn.com/course/750x422/174562_9df5_8.jpg
Songwriting & Music Production In GarageBand- A Total Guide!,1010380,4.55,7582,1848,2.5 hours,English,Paid,Dean Davis,12124392,1,41,2016-11-19,2020-09-18,5200.0,649.0,All Levels,Music,Songwriting,No,Learn how to use the powerful tools that GarageBand offers for creative songwriting and high quality music production!,https://www.udemy.com/course/songwriting-music-production-in-garageband-a-total-guide/,https://img-c.udemycdn.com/course/750x422/1010380_6ec3.jpg
The Complete Mixing Masterclass,2412420,4.1,10532,1846,7.5 hours,English,Paid,Jason Allen,913001,1,106,2019-06-15,2022-04-12,3699.0,649.0,All Levels,Music,Music Mixing,No,The secret weapon of music making that will take your tracks from good to great.,https://www.udemy.com/course/mixing-masterclass/,https://img-c.udemycdn.com/course/750x422/2412420_94c9_4.jpg
Music Production I - Learn to be a Music Producer!,1024722,4.33,7560,1641,9 hours,English,Paid,Mitch Houston,27573520,1,122,2016-12-14,2021-11-30,3499.0,449.0,All Levels,Music,Music Production,No,Learn how to become a recording/music production engineer with little to no knowledge! Record music like a pro!,https://www.udemy.com/course/music-production/,https://img-c.udemycdn.com/course/750x422/1024722_23e6_6.jpg
Beginner Piano,552650,4.77,9942,1619,4 hours,English,Paid,Benedict Westenra,9081676,1,89,2015-08-05,2021-05-02,1299.0,649.0,Beginner Level,Music,Piano,No,"For complete beginners - learn piano from ""the best piano teacher in London""!",https://www.udemy.com/course/beginner-piano/,https://img-c.udemycdn.com/course/750x422/552650_c22b_2.jpg
Music Producer Masterclass: Make Electronic Music,1199550,4.23,7260,1574,5 hours,English,Paid,Chester Sky,31193186,1,63,2017-08-09,2022-08-11,5200.0,649.0,All Levels,Music,Music Production,No,Compose Music At A Professional level. Learn FL studio From Beginner To Expert Level. Become A Music Producer.,https://www.udemy.com/course/music-producer-masterclass/,https://img-c.udemycdn.com/course/750x422/1199550_afd2_5.jpg
Adobe Audition CC: The Beginner's Guide to Adobe Audition,1576666,4.35,111272,1537,2.5 hours,English,Paid,Video School and Nader Nadernejad,"19701574, 28298724",2,42,2018-03-29,2022-08-06,799.0,529.0,All Levels,Music,Adobe Audition,Yes,"Learn how to record, edit and mix audio in Adobe Audition CC with these easy-to-follow audio editing tutorials.",https://www.udemy.com/course/adobe-audition/,https://img-c.udemycdn.com/course/750x422/1576666_d19b_3.jpg
Complete Guide to Maschine Mk3,2142298,4.44,5748,1532,4 hours,English,Paid,Rob Jones,7083960,1,33,2019-01-17,2019-01-11,1699.0,449.0,All Levels,Music,Native Instruments Maschine,Yes,Learn to produce quality music with Native Instrument's Maschine,https://www.udemy.com/course/complete-guide-to-maschine-mk3/,https://img-c.udemycdn.com/course/750x422/2142298_8ebd_3.jpg
Classical Guitar Essentials - The Basics Part 1,412970,4.78,7696,1526,4.5 hours,English,Paid,Hani Gamal,4371972,1,54,2016-05-04,2022-04-22,799.0,529.0,Beginner Level,Music,Classical Guitar,Yes,Build a strong foundation on Classic Guitar with a proven method,https://www.udemy.com/course/classical-guitar-essentials-the-basics-part1/,https://img-c.udemycdn.com/course/750x422/412970_120b_6.jpg
